Total Nacional;Provincias;Edad simple;Sexo;Periodo;Total
Total Nacional;47 Valladolid;37 años;Mujeres;1 de enero de 2020;3.339
Total Nacional;47 Valladolid;38 años;Hombres;1 de enero de 2020;3.527
Total Nacional;47 Valladolid;38 años;Mujeres;1 de enero de 2020;3.557
Total Nacional;47 Valladolid;39 años;Hombres;1 de enero de 2020;3.855
Total Nacional;47 Valladolid;39 años;Mujeres;1 de enero de 2020;3.758
Total Nacional;47 Valladolid;40 años;Hombres;1 de enero de 2020;4.054
Total Nacional;47 Valladolid;40 años;Mujeres;1 de enero de 2020;4.067
Total Nacional;47 Valladolid;41 años;Hombres;1 de enero de 2020;4.385
Total Nacional;47 Valladolid;41 años;Mujeres;1 de enero de 2020;4.357
Total Nacional;47 Valladolid;42 años;Hombres;1 de enero de 2020;4.404
Total Nacional;47 Valladolid;42 años;Mujeres;1 de enero de 2020;4.237
Total Nacional;47 Valladolid;43 años;Hombres;1 de enero de 2020;4.656
Total Nacional;47 Valladolid;43 años;Mujeres;1 de enero de 2020;4.629
Total Nacional;47 Valladolid;44 años;Hombres;1 de enero de 2020;4.560
Total Nacional;47 Valladolid;44 años;Mujeres;1 de enero de 2020;4.213
Total Nacional;47 Valladolid;45 años;Hombres;1 de enero de 2020;4.618
Total Nacional;47 Valladolid;45 años;Mujeres;1 de enero de 2020;4.442
Total Nacional;47 Valladolid;46 años;Hombres;1 de enero de 2020;4.385
Total Nacional;47 Valladolid;46 años;Mujeres;1 de enero de 2020;4.345
Total Nacional;47 Valladolid;47 años;Hombres;1 de enero de 2020;4.328
Total Nacional;47 Valladolid;47 años;Mujeres;1 de enero de 2020;4.373
Total Nacional;47 Valladolid;48 años;Hombres;1 de enero de 2020;4.316
Total Nacional;47 Valladolid;48 años;Mujeres;1 de enero de 2020;4.274
Total Nacional;47 Valladolid;49 años;Hombres;1 de enero de 2020;4.268
Total Nacional;47 Valladolid;49 años;Mujeres;1 de enero de 2020;4.281
Total Nacional;47 Valladolid;50 años;Hombres;1 de enero de 2020;4.259
Total Nacional;47 Valladolid;50 años;Mujeres;1 de enero de 2020;4.257
Total Nacional;47 Valladolid;51 años;Hombres;1 de enero de 2020;4.239
Total Nacional;47 Valladolid;51 años;Mujeres;1 de enero de 2020;4.218
Total Nacional;47 Valladolid;52 años;Hombres;1 de enero de 2020;4.178
Total Nacional;47 Valladolid;52 años;Mujeres;1 de enero de 2020;4.271
Total Nacional;47 Valladolid;53 años;Hombres;1 de enero de 2020;4.013
Total Nacional;47 Valladolid;53 años;Mujeres;1 de enero de 2020;4.186
Total Nacional;47 Valladolid;54 años;Hombres;1 de enero de 2020;3.987
Total Nacional;47 Valladolid;54 años;Mujeres;1 de enero de 2020;4.155
Total Nacional;47 Valladolid;55 años;Hombres;1 de enero de 2020;3.963
Total Nacional;47 Valladolid;55 años;Mujeres;1 de enero de 2020;4.139
Total Nacional;47 Valladolid;56 años;Hombres;1 de enero de 2020;3.940
Total Nacional;47 Valladolid;56 años;Mujeres;1 de enero de 2020;4.061
Total Nacional;47 Valladolid;57 años;Hombres;1 de enero de 2020;3.687
Total Nacional;47 Valladolid;57 años;Mujeres;1 de enero de 2020;3.925
Total Nacional;47 Valladolid;58 años;Hombres;1 de enero de 2020;3.786
Total Nacional;47 Valladolid;58 años;Mujeres;1 de enero de 2020;3.900
Total Nacional;47 Valladolid;59 años;Hombres;1 de enero de 2020;3.701
Total Nacional;47 Valladolid;59 años;Mujeres;1 de enero de 2020;3.937
Total Nacional;47 Valladolid;60 años;Hombres;1 de enero de 2020;3.631
Total Nacional;47 Valladolid;60 años;Mujeres;1 de enero de 2020;3.964
Total Nacional;47 Valladolid;61 años;Hombres;1 de enero de 2020;3.550
Total Nacional;47 Valladolid;61 años;Mujeres;1 de enero de 2020;3.725
Total Nacional;47 Valladolid;62 años;Hombres;1 de enero de 2020;3.450
Total Nacional;47 Valladolid;62 años;Mujeres;1 de enero de 2020;3.828
Total Nacional;47 Valladolid;63 años;Hombres;1 de enero de 2020;3.383
Total Nacional;47 Valladolid;63 años;Mujeres;1 de enero de 2020;3.638
Total Nacional;47 Valladolid;64 años;Hombres;1 de enero de 2020;3.243
Total Nacional;47 Valladolid;64 años;Mujeres;1 de enero de 2020;3.459
Total Nacional;47 Valladolid;65 años;Hombres;1 de enero de 2020;2.991
Total Nacional;47 Valladolid;65 años;Mujeres;1 de enero de 2020;3.306
Total Nacional;47 Valladolid;66 años;Hombres;1 de enero de 2020;2.987
Total Nacional;47 Valladolid;66 años;Mujeres;1 de enero de 2020;3.374
Total Nacional;47 Valladolid;67 años;Hombres;1 de enero de 2020;3.059
Total Nacional;47 Valladolid;67 años;Mujeres;1 de enero de 2020;3.253
Total Nacional;47 Valladolid;68 años;Hombres;1 de enero de 2020;2.899
Total Nacional;47 Valladolid;68 años;Mujeres;1 de enero de 2020;3.072
Total Nacional;47 Valladolid;69 años;Hombres;1 de enero de 2020;2.932
Total Nacional;47 Valladolid;69 años;Mujeres;1 de enero de 2020;3.217
Total Nacional;47 Valladolid;70 años;Hombres;1 de enero de 2020;2.908
Total Nacional;47 Valladolid;70 años;Mujeres;1 de enero de 2020;3.292
Total Nacional;47 Valladolid;71 años;Hombres;1 de enero de 2020;3.166
Total Nacional;47 Valladolid;71 años;Mujeres;1 de enero de 2020;3.289
Total Nacional;47 Valladolid;72 años;Hombres;1 de enero de 2020;2.726
Total Nacional;47 Valladolid;72 años;Mujeres;1 de enero de 2020;3.017
Total Nacional;47 Valladolid;73 años;Hombres;1 de enero de 2020;2.405
Total Nacional;47 Valladolid;73 años;Mujeres;1 de enero de 2020;2.748
Total Nacional;47 Valladolid;74 años;Hombres;1 de enero de 2020;2.626
Total Nacional;47 Valladolid;74 años;Mujeres;1 de enero de 2020;3.121
Total Nacional;47 Valladolid;75 años;Hombres;1 de enero de 2020;2.443
Total Nacional;47 Valladolid;75 años;Mujeres;1 de enero de 2020;2.937
Total Nacional;47 Valladolid;76 años;Hombres;1 de enero de 2020;2.422
Total Nacional;47 Valladolid;76 años;Mujeres;1 de enero de 2020;2.797
Total Nacional;47 Valladolid;77 años;Hombres;1 de enero de 2020;2.033
Total Nacional;47 Valladolid;77 años;Mujeres;1 de enero de 2020;2.435
Total Nacional;47 Valladolid;78 años;Hombres;1 de enero de 2020;1.846
Total Nacional;47 Valladolid;78 años;Mujeres;1 de enero de 2020;2.235
Total Nacional;47 Valladolid;79 años;Hombres;1 de enero de 2020;1.963
Total Nacional;47 Valladolid;79 años;Mujeres;1 de enero de 2020;2.470
Total Nacional;47 Valladolid;80 años;Hombres;1 de enero de 2020;1.358
Total Nacional;47 Valladolid;80 años;Mujeres;1 de enero de 2020;1.802
Total Nacional;47 Valladolid;81 años;Hombres;1 de enero de 2020;1.339
Total Nacional;47 Valladolid;81 años;Mujeres;1 de enero de 2020;1.721
Total Nacional;47 Valladolid;82 años;Hombres;1 de enero de 2020;1.358
Total Nacional;47 Valladolid;82 años;Mujeres;1 de enero de 2020;1.868
Total Nacional;47 Valladolid;83 años;Hombres;1 de enero de 2020;1.557
Total Nacional;47 Valladolid;83 años;Mujeres;1 de enero de 2020;2.183
Total Nacional;47 Valladolid;84 años;Hombres;1 de enero de 2020;1.301
Total Nacional;47 Valladolid;84 años;Mujeres;1 de enero de 2020;1.923
Total Nacional;47 Valladolid;85 años;Hombres;1 de enero de 2020;1.181
Total Nacional;47 Valladolid;85 años;Mujeres;1 de enero de 2020;1.854
Total Nacional;47 Valladolid;86 años;Hombres;1 de enero de 2020;1.086
Total Nacional;47 Valladolid;86 años;Mujeres;1 de enero de 2020;1.693
Total Nacional;47 Valladolid;87 años;Hombres;1 de enero de 2020;911
Total Nacional;47 Valladolid;87 años;Mujeres;1 de enero de 2020;1.660
Total Nacional;47 Valladolid;88 años;Hombres;1 de enero de 2020;845
Total Nacional;47 Valladolid;88 años;Mujeres;1 de enero de 2020;1.491
Total Nacional;47 Valladolid;89 años;Hombres;1 de enero de 2020;731
Total Nacional;47 Valladolid;89 años;Mujeres;1 de enero de 2020;1.379
Total Nacional;47 Valladolid;90 años;Hombres;1 de enero de 2020;552
Total Nacional;47 Valladolid;90 años;Mujeres;1 de enero de 2020;1.137
Total Nacional;47 Valladolid;91 años;Hombres;1 de enero de 2020;439
Total Nacional;47 Valladolid;91 años;Mujeres;1 de enero de 2020;1.021
Total Nacional;47 Valladolid;92 años;Hombres;1 de enero de 2020;343
Total Nacional;47 Valladolid;92 años;Mujeres;1 de enero de 2020;826
Total Nacional;47 Valladolid;93 años;Hombres;1 de enero de 2020;274
Total Nacional;47 Valladolid;93 años;Mujeres;1 de enero de 2020;717
Total Nacional;47 Valladolid;94 años;Hombres;1 de enero de 2020;211
Total Nacional;47 Valladolid;94 años;Mujeres;1 de enero de 2020;536
Total Nacional;47 Valladolid;95 años;Hombres;1 de enero de 2020;138
Total Nacional;47 Valladolid;95 años;Mujeres;1 de enero de 2020;476
Total Nacional;47 Valladolid;96 años;Hombres;1 de enero de 2020;110
Total Nacional;47 Valladolid;96 años;Mujeres;1 de enero de 2020;345
Total Nacional;47 Valladolid;97 años;Hombres;1 de enero de 2020;69
Total Nacional;47 Valladolid;97 años;Mujeres;1 de enero de 2020;276
Total Nacional;47 Valladolid;98 años;Hombres;1 de enero de 2020;54
Total Nacional;47 Valladolid;98 años;Mujeres;1 de enero de 2020;169
Total Nacional;47 Valladolid;99 años;Hombres;1 de enero de 2020;33
Total Nacional;47 Valladolid;99 años;Mujeres;1 de enero de 2020;113
Total Nacional;47 Valladolid;100 y más años;Hombres;1 de enero de 2020;16
Total Nacional;47 Valladolid;100 y más años;Mujeres;1 de enero de 2020;175
Total Nacional;49 Zamora;0 años;Hombres;1 de enero de 2020;447
Total Nacional;49 Zamora;0 años;Mujeres;1 de enero de 2020;404
Total Nacional;49 Zamora;1 año;Hombres;1 de enero de 2020;457
Total Nacional;49 Zamora;1 año;Mujeres;1 de enero de 2020;412
Total Nacional;49 Zamora;2 años;Hombres;1 de enero de 2020;475
Total Nacional;49 Zamora;2 años;Mujeres;1 de enero de 2020;422
Total Nacional;49 Zamora;3 años;Hombres;1 de enero de 2020;486
Total Nacional;49 Zamora;3 años;Mujeres;1 de enero de 2020;450
Total Nacional;49 Zamora;4 años;Hombres;1 de enero de 2020;497
Total Nacional;49 Zamora;4 años;Mujeres;1 de enero de 2020;467
Total Nacional;49 Zamora;5 años;Hombres;1 de enero de 2020;544
Total Nacional;49 Zamora;5 años;Mujeres;1 de enero de 2020;481
Total Nacional;49 Zamora;6 años;Hombres;1 de enero de 2020;561
Total Nacional;49 Zamora;6 años;Mujeres;1 de enero de 2020;480
Total Nacional;49 Zamora;7 años;Hombres;1 de enero de 2020;556
Total Nacional;49 Zamora;7 años;Mujeres;1 de enero de 2020;553
Total Nacional;49 Zamora;8 años;Hombres;1 de enero de 2020;561
Total Nacional;49 Zamora;8 años;Mujeres;1 de enero de 2020;519
Total Nacional;49 Zamora;9 años;Hombres;1 de enero de 2020;616
Total Nacional;49 Zamora;9 años;Mujeres;1 de enero de 2020;565
Total Nacional;49 Zamora;10 años;Hombres;1 de enero de 2020;644
Total Nacional;49 Zamora;10 años;Mujeres;1 de enero de 2020;536
Total Nacional;49 Zamora;11 años;Hombres;1 de enero de 2020;602
Total Nacional;49 Zamora;11 años;Mujeres;1 de enero de 2020;640
Total Nacional;49 Zamora;12 años;Hombres;1 de enero de 2020;592
Total Nacional;49 Zamora;12 años;Mujeres;1 de enero de 2020;596
Total Nacional;49 Zamora;13 años;Hombres;1 de enero de 2020;619
Total Nacional;49 Zamora;13 años;Mujeres;1 de enero de 2020;604
Total Nacional;49 Zamora;14 años;Hombres;1 de enero de 2020;605
Total Nacional;49 Zamora;14 años;Mujeres;1 de enero de 2020;574
Total Nacional;49 Zamora;15 años;Hombres;1 de enero de 2020;645
Total Nacional;49 Zamora;15 años;Mujeres;1 de enero de 2020;603
Total Nacional;49 Zamora;16 años;Hombres;1 de enero de 2020;627
Total Nacional;49 Zamora;16 años;Mujeres;1 de enero de 2020;648
Total Nacional;49 Zamora;17 años;Hombres;1 de enero de 2020;658
Total Nacional;49 Zamora;17 años;Mujeres;1 de enero de 2020;625
Total Nacional;49 Zamora;18 años;Hombres;1 de enero de 2020;617
Total Nacional;49 Zamora;18 años;Mujeres;1 de enero de 2020;617
Total Nacional;49 Zamora;19 años;Hombres;1 de enero de 2020;716
Total Nacional;49 Zamora;19 años;Mujeres;1 de enero de 2020;649
Total Nacional;49 Zamora;20 años;Hombres;1 de enero de 2020;665
Total Nacional;49 Zamora;20 años;Mujeres;1 de enero de 2020;624
Total Nacional;49 Zamora;21 años;Hombres;1 de enero de 2020;684
Total Nacional;49 Zamora;21 años;Mujeres;1 de enero de 2020;680
Total Nacional;49 Zamora;22 años;Hombres;1 de enero de 2020;736
Total Nacional;49 Zamora;22 años;Mujeres;1 de enero de 2020;663
Total Nacional;49 Zamora;23 años;Hombres;1 de enero de 2020;730
Total Nacional;49 Zamora;23 años;Mujeres;1 de enero de 2020;654
Total Nacional;49 Zamora;24 años;Hombres;1 de enero de 2020;687
Total Nacional;49 Zamora;24 años;Mujeres;1 de enero de 2020;696
Total Nacional;49 Zamora;25 años;Hombres;1 de enero de 2020;722
Total Nacional;49 Zamora;25 años;Mujeres;1 de enero de 2020;614
Total Nacional;49 Zamora;26 años;Hombres;1 de enero de 2020;732
Total Nacional;49 Zamora;26 años;Mujeres;1 de enero de 2020;741
Total Nacional;49 Zamora;27 años;Hombres;1 de enero de 2020;771
Total Nacional;49 Zamora;27 años;Mujeres;1 de enero de 2020;722
Total Nacional;49 Zamora;28 años;Hombres;1 de enero de 2020;788
Total Nacional;49 Zamora;28 años;Mujeres;1 de enero de 2020;672
Total Nacional;49 Zamora;29 años;Hombres;1 de enero de 2020;781
Total Nacional;49 Zamora;29 años;Mujeres;1 de enero de 2020;787
Total Nacional;49 Zamora;30 años;Hombres;1 de enero de 2020;798
Total Nacional;49 Zamora;30 años;Mujeres;1 de enero de 2020;710
Total Nacional;49 Zamora;31 años;Hombres;1 de enero de 2020;842
Total Nacional;49 Zamora;31 años;Mujeres;1 de enero de 2020;738
Total Nacional;49 Zamora;32 años;Hombres;1 de enero de 2020;826
Total Nacional;49 Zamora;32 años;Mujeres;1 de enero de 2020;808
Total Nacional;49 Zamora;33 años;Hombres;1 de enero de 2020;862
Total Nacional;49 Zamora;33 años;Mujeres;1 de enero de 2020;752
Total Nacional;49 Zamora;34 años;Hombres;1 de enero de 2020;860
Total Nacional;49 Zamora;34 años;Mujeres;1 de enero de 2020;875
Total Nacional;49 Zamora;35 años;Hombres;1 de enero de 2020;965
Total Nacional;49 Zamora;35 años;Mujeres;1 de enero de 2020;818
Total Nacional;49 Zamora;36 años;Hombres;1 de enero de 2020;951
Total Nacional;49 Zamora;36 años;Mujeres;1 de enero de 2020;882
Total Nacional;49 Zamora;37 años;Hombres;1 de enero de 2020;1.017
Total Nacional;49 Zamora;37 años;Mujeres;1 de enero de 2020;943
Total Nacional;49 Zamora;38 años;Hombres;1 de enero de 2020;1.078
Total Nacional;49 Zamora;38 años;Mujeres;1 de enero de 2020;888
Total Nacional;49 Zamora;39 años;Hombres;1 de enero de 2020;1.126
Total Nacional;49 Zamora;39 años;Mujeres;1 de enero de 2020;1.035
Total Nacional;49 Zamora;40 años;Hombres;1 de enero de 2020;1.116
Total Nacional;49 Zamora;40 años;Mujeres;1 de enero de 2020;1.073
Total Nacional;49 Zamora;41 años;Hombres;1 de enero de 2020;1.208
Total Nacional;49 Zamora;41 años;Mujeres;1 de enero de 2020;1.146
Total Nacional;49 Zamora;42 años;Hombres;1 de enero de 2020;1.209
Total Nacional;49 Zamora;42 años;Mujeres;1 de enero de 2020;1.169
Total Nacional;49 Zamora;43 años;Hombres;1 de enero de 2020;1.282
Total Nacional;49 Zamora;43 años;Mujeres;1 de enero de 2020;1.143
Total Nacional;49 Zamora;44 años;Hombres;1 de enero de 2020;1.191
Total Nacional;49 Zamora;44 años;Mujeres;1 de enero de 2020;1.188
Total Nacional;49 Zamora;45 años;Hombres;1 de enero de 2020;1.138
Total Nacional;49 Zamora;45 años;Mujeres;1 de enero de 2020;1.107
Total Nacional;49 Zamora;46 años;Hombres;1 de enero de 2020;1.163
Total Nacional;49 Zamora;46 años;Mujeres;1 de enero de 2020;1.114
Total Nacional;49 Zamora;47 años;Hombres;1 de enero de 2020;1.251
Total Nacional;49 Zamora;47 años;Mujeres;1 de enero de 2020;1.172
Total Nacional;49 Zamora;48 años;Hombres;1 de enero de 2020;1.249
Total Nacional;49 Zamora;48 años;Mujeres;1 de enero de 2020;1.181
Total Nacional;49 Zamora;49 años;Hombres;1 de enero de 2020;1.267
Total Nacional;49 Zamora;49 años;Mujeres;1 de enero de 2020;1.214
Total Nacional;49 Zamora;50 años;Hombres;1 de enero de 2020;1.273
Total Nacional;49 Zamora;50 años;Mujeres;1 de enero de 2020;1.190
Total Nacional;49 Zamora;51 años;Hombres;1 de enero de 2020;1.233
Total Nacional;49 Zamora;51 años;Mujeres;1 de enero de 2020;1.276
Total Nacional;49 Zamora;52 años;Hombres;1 de enero de 2020;1.359
Total Nacional;49 Zamora;52 años;Mujeres;1 de enero de 2020;1.374
Total Nacional;49 Zamora;53 años;Hombres;1 de enero de 2020;1.346
Total Nacional;49 Zamora;53 años;Mujeres;1 de enero de 2020;1.309
Total Nacional;49 Zamora;54 años;Hombres;1 de enero de 2020;1.440
Total Nacional;49 Zamora;54 años;Mujeres;1 de enero de 2020;1.345
Total Nacional;49 Zamora;55 años;Hombres;1 de enero de 2020;1.464
Total Nacional;49 Zamora;55 años;Mujeres;1 de enero de 2020;1.374
Total Nacional;49 Zamora;56 años;Hombres;1 de enero de 2020;1.508
Total Nacional;49 Zamora;56 años;Mujeres;1 de enero de 2020;1.333
Total Nacional;49 Zamora;57 años;Hombres;1 de enero de 2020;1.471
Total Nacional;49 Zamora;57 años;Mujeres;1 de enero de 2020;1.409
Total Nacional;49 Zamora;58 años;Hombres;1 de enero de 2020;1.454
Total Nacional;49 Zamora;58 años;Mujeres;1 de enero de 2020;1.351
Total Nacional;49 Zamora;59 años;Hombres;1 de enero de 2020;1.457
Total Nacional;49 Zamora;59 años;Mujeres;1 de enero de 2020;1.367
Total Nacional;49 Zamora;60 años;Hombres;1 de enero de 2020;1.456
Total Nacional;49 Zamora;60 años;Mujeres;1 de enero de 2020;1.299
Total Nacional;49 Zamora;61 años;Hombres;1 de enero de 2020;1.347
Total Nacional;49 Zamora;61 años;Mujeres;1 de enero de 2020;1.327
Total Nacional;49 Zamora;62 años;Hombres;1 de enero de 2020;1.391
Total Nacional;49 Zamora;62 años;Mujeres;1 de enero de 2020;1.233
Total Nacional;49 Zamora;63 años;Hombres;1 de enero de 2020;1.298
Total Nacional;49 Zamora;63 años;Mujeres;1 de enero de 2020;1.257
Total Nacional;49 Zamora;64 años;Hombres;1 de enero de 2020;1.310
Total Nacional;49 Zamora;64 años;Mujeres;1 de enero de 2020;1.124
Total Nacional;49 Zamora;65 años;Hombres;1 de enero de 2020;1.185
Total Nacional;49 Zamora;65 años;Mujeres;1 de enero de 2020;1.118
Total Nacional;49 Zamora;66 años;Hombres;1 de enero de 2020;1.259
Total Nacional;49 Zamora;66 años;Mujeres;1 de enero de 2020;1.093
Total Nacional;49 Zamora;67 años;Hombres;1 de enero de 2020;1.197
Total Nacional;49 Zamora;67 años;Mujeres;1 de enero de 2020;1.169
Total Nacional;49 Zamora;68 años;Hombres;1 de enero de 2020;1.055
Total Nacional;49 Zamora;68 años;Mujeres;1 de enero de 2020;1.020
Total Nacional;49 Zamora;69 años;Hombres;1 de enero de 2020;1.080
Total Nacional;49 Zamora;69 años;Mujeres;1 de enero de 2020;1.074
Total Nacional;49 Zamora;70 años;Hombres;1 de enero de 2020;1.098
Total Nacional;49 Zamora;70 años;Mujeres;1 de enero de 2020;1.119
Total Nacional;49 Zamora;71 años;Hombres;1 de enero de 2020;1.208
Total Nacional;49 Zamora;71 años;Mujeres;1 de enero de 2020;1.205
Total Nacional;49 Zamora;72 años;Hombres;1 de enero de 2020;990
Total Nacional;49 Zamora;72 años;Mujeres;1 de enero de 2020;1.050
Total Nacional;49 Zamora;73 años;Hombres;1 de enero de 2020;892
Total Nacional;49 Zamora;73 años;Mujeres;1 de enero de 2020;962
Total Nacional;49 Zamora;74 años;Hombres;1 de enero de 2020;1.027
Total Nacional;49 Zamora;74 años;Mujeres;1 de enero de 2020;1.134
Total Nacional;49 Zamora;75 años;Hombres;1 de enero de 2020;1.028
Total Nacional;49 Zamora;75 años;Mujeres;1 de enero de 2020;1.036
Total Nacional;49 Zamora;76 años;Hombres;1 de enero de 2020;1.027
Total Nacional;49 Zamora;76 años;Mujeres;1 de enero de 2020;1.092
Total Nacional;49 Zamora;77 años;Hombres;1 de enero de 2020;848
Total Nacional;49 Zamora;77 años;Mujeres;1 de enero de 2020;1.025
Total Nacional;49 Zamora;78 años;Hombres;1 de enero de 2020;810
Total Nacional;49 Zamora;78 años;Mujeres;1 de enero de 2020;994
Total Nacional;49 Zamora;79 años;Hombres;1 de enero de 2020;846
Total Nacional;49 Zamora;79 años;Mujeres;1 de enero de 2020;1.136
Total Nacional;49 Zamora;80 años;Hombres;1 de enero de 2020;620
Total Nacional;49 Zamora;80 años;Mujeres;1 de enero de 2020;835
Total Nacional;49 Zamora;81 años;Hombres;1 de enero de 2020;612
Total Nacional;49 Zamora;81 años;Mujeres;1 de enero de 2020;878
Total Nacional;49 Zamora;82 años;Hombres;1 de enero de 2020;724
Total Nacional;49 Zamora;82 años;Mujeres;1 de enero de 2020;1.024
Total Nacional;49 Zamora;83 años;Hombres;1 de enero de 2020;867
Total Nacional;49 Zamora;83 años;Mujeres;1 de enero de 2020;1.272
Total Nacional;49 Zamora;84 años;Hombres;1 de enero de 2020;717
Total Nacional;49 Zamora;84 años;Mujeres;1 de enero de 2020;1.104
Total Nacional;49 Zamora;85 años;Hombres;1 de enero de 2020;763
Total Nacional;49 Zamora;85 años;Mujeres;1 de enero de 2020;1.013
Total Nacional;49 Zamora;86 años;Hombres;1 de enero de 2020;670
Total Nacional;49 Zamora;86 años;Mujeres;1 de enero de 2020;1.004
Total Nacional;49 Zamora;87 años;Hombres;1 de enero de 2020;643
Total Nacional;49 Zamora;87 años;Mujeres;1 de enero de 2020;937
Total Nacional;49 Zamora;88 años;Hombres;1 de enero de 2020;547
Total Nacional;49 Zamora;88 años;Mujeres;1 de enero de 2020;847
Total Nacional;49 Zamora;89 años;Hombres;1 de enero de 2020;466
Total Nacional;49 Zamora;89 años;Mujeres;1 de enero de 2020;808
Total Nacional;49 Zamora;90 años;Hombres;1 de enero de 2020;379
Total Nacional;49 Zamora;90 años;Mujeres;1 de enero de 2020;636
Total Nacional;49 Zamora;91 años;Hombres;1 de enero de 2020;311
Total Nacional;49 Zamora;91 años;Mujeres;1 de enero de 2020;585
Total Nacional;49 Zamora;92 años;Hombres;1 de enero de 2020;267
Total Nacional;49 Zamora;92 años;Mujeres;1 de enero de 2020;513
Total Nacional;49 Zamora;93 años;Hombres;1 de enero de 2020;183
Total Nacional;49 Zamora;93 años;Mujeres;1 de enero de 2020;398
Total Nacional;49 Zamora;94 años;Hombres;1 de enero de 2020;151
Total Nacional;49 Zamora;94 años;Mujeres;1 de enero de 2020;323
Total Nacional;49 Zamora;95 años;Hombres;1 de enero de 2020;112
Total Nacional;49 Zamora;95 años;Mujeres;1 de enero de 2020;258
Total Nacional;49 Zamora;96 años;Hombres;1 de enero de 2020;73
Total Nacional;49 Zamora;96 años;Mujeres;1 de enero de 2020;190
Total Nacional;49 Zamora;97 años;Hombres;1 de enero de 2020;61
Total Nacional;49 Zamora;97 años;Mujeres;1 de enero de 2020;158
Total Nacional;49 Zamora;98 años;Hombres;1 de enero de 2020;34
Total Nacional;49 Zamora;98 años;Mujeres;1 de enero de 2020;90
Total Nacional;49 Zamora;99 años;Hombres;1 de enero de 2020;31
Total Nacional;49 Zamora;99 años;Mujeres;1 de enero de 2020;63
Total Nacional;49 Zamora;100 y más años;Hombres;1 de enero de 2020;28
Total Nacional;49 Zamora;100 y más años;Mujeres;1 de enero de 2020;80
Total Nacional;50 Zaragoza;0 años;Hombres;1 de enero de 2020;3.709
Total Nacional;50 Zaragoza;0 años;Mujeres;1 de enero de 2020;3.487
Total Nacional;50 Zaragoza;1 año;Hombres;1 de enero de 2020;3.854
Total Nacional;50 Zaragoza;1 año;Mujeres;1 de enero de 2020;3.639
Total Nacional;50 Zaragoza;2 años;Hombres;1 de enero de 2020;4.235
Total Nacional;50 Zaragoza;2 años;Mujeres;1 de enero de 2020;3.975
Total Nacional;50 Zaragoza;3 años;Hombres;1 de enero de 2020;4.402
Total Nacional;50 Zaragoza;3 años;Mujeres;1 de enero de 2020;4.224
Total Nacional;50 Zaragoza;4 años;Hombres;1 de enero de 2020;4.579
Total Nacional;50 Zaragoza;4 años;Mujeres;1 de enero de 2020;4.363
Total Nacional;50 Zaragoza;5 años;Hombres;1 de enero de 2020;4.769
Total Nacional;50 Zaragoza;5 años;Mujeres;1 de enero de 2020;4.395
Total Nacional;50 Zaragoza;6 años;Hombres;1 de enero de 2020;4.597
Total Nacional;50 Zaragoza;6 años;Mujeres;1 de enero de 2020;4.349
Total Nacional;50 Zaragoza;7 años;Hombres;1 de enero de 2020;4.722
Total Nacional;50 Zaragoza;7 años;Mujeres;1 de enero de 2020;4.487
Total Nacional;50 Zaragoza;8 años;Hombres;1 de enero de 2020;4.966
Total Nacional;50 Zaragoza;8 años;Mujeres;1 de enero de 2020;4.687
Total Nacional;50 Zaragoza;9 años;Hombres;1 de enero de 2020;5.065
Total Nacional;50 Zaragoza;9 años;Mujeres;1 de enero de 2020;4.754
Total Nacional;50 Zaragoza;10 años;Hombres;1 de enero de 2020;5.116
Total Nacional;50 Zaragoza;10 años;Mujeres;1 de enero de 2020;4.787
Total Nacional;50 Zaragoza;11 años;Hombres;1 de enero de 2020;5.363
Total Nacional;50 Zaragoza;11 años;Mujeres;1 de enero de 2020;4.931
Total Nacional;50 Zaragoza;12 años;Hombres;1 de enero de 2020;5.224
Total Nacional;50 Zaragoza;12 años;Mujeres;1 de enero de 2020;4.860
Total Nacional;50 Zaragoza;13 años;Hombres;1 de enero de 2020;5.099
Total Nacional;50 Zaragoza;13 años;Mujeres;1 de enero de 2020;4.697
Total Nacional;50 Zaragoza;14 años;Hombres;1 de enero de 2020;4.909
Total Nacional;50 Zaragoza;14 años;Mujeres;1 de enero de 2020;4.622
Total Nacional;50 Zaragoza;15 años;Hombres;1 de enero de 2020;4.879
Total Nacional;50 Zaragoza;15 años;Mujeres;1 de enero de 2020;4.762
Total Nacional;50 Zaragoza;16 años;Hombres;1 de enero de 2020;4.955
Total Nacional;50 Zaragoza;16 años;Mujeres;1 de enero de 2020;4.636
Total Nacional;50 Zaragoza;17 años;Hombres;1 de enero de 2020;4.865
Total Nacional;50 Zaragoza;17 años;Mujeres;1 de enero de 2020;4.422
Total Nacional;50 Zaragoza;18 años;Hombres;1 de enero de 2020;4.883
Total Nacional;50 Zaragoza;18 años;Mujeres;1 de enero de 2020;4.542
Total Nacional;50 Zaragoza;19 años;Hombres;1 de enero de 2020;4.910
Total Nacional;50 Zaragoza;19 años;Mujeres;1 de enero de 2020;4.432
Total Nacional;50 Zaragoza;20 años;Hombres;1 de enero de 2020;4.877
Total Nacional;50 Zaragoza;20 años;Mujeres;1 de enero de 2020;4.437
Total Nacional;50 Zaragoza;21 años;Hombres;1 de enero de 2020;4.699
Total Nacional;50 Zaragoza;21 años;Mujeres;1 de enero de 2020;4.366
Total Nacional;50 Zaragoza;22 años;Hombres;1 de enero de 2020;4.767
