Total Nacional;Provincias;Edad simple;Sexo;Periodo;Total
Total Nacional;38 Santa Cruz de Tenerife;40 años;Hombres;1 de enero de 2022;8.303
Total Nacional;38 Santa Cruz de Tenerife;40 años;Mujeres;1 de enero de 2022;8.370
Total Nacional;38 Santa Cruz de Tenerife;41 años;Hombres;1 de enero de 2022;8.572
Total Nacional;38 Santa Cruz de Tenerife;41 años;Mujeres;1 de enero de 2022;8.500
Total Nacional;38 Santa Cruz de Tenerife;42 años;Hombres;1 de enero de 2022;8.743
Total Nacional;38 Santa Cruz de Tenerife;42 años;Mujeres;1 de enero de 2022;8.837
Total Nacional;38 Santa Cruz de Tenerife;43 años;Hombres;1 de enero de 2022;8.936
Total Nacional;38 Santa Cruz de Tenerife;43 años;Mujeres;1 de enero de 2022;8.870
Total Nacional;38 Santa Cruz de Tenerife;44 años;Hombres;1 de enero de 2022;9.194
Total Nacional;38 Santa Cruz de Tenerife;44 años;Mujeres;1 de enero de 2022;8.798
Total Nacional;38 Santa Cruz de Tenerife;45 años;Hombres;1 de enero de 2022;9.458
Total Nacional;38 Santa Cruz de Tenerife;45 años;Mujeres;1 de enero de 2022;9.216
Total Nacional;38 Santa Cruz de Tenerife;46 años;Hombres;1 de enero de 2022;9.422
Total Nacional;38 Santa Cruz de Tenerife;46 años;Mujeres;1 de enero de 2022;9.282
Total Nacional;38 Santa Cruz de Tenerife;47 años;Hombres;1 de enero de 2022;9.543
Total Nacional;38 Santa Cruz de Tenerife;47 años;Mujeres;1 de enero de 2022;9.302
Total Nacional;38 Santa Cruz de Tenerife;48 años;Hombres;1 de enero de 2022;9.641
Total Nacional;38 Santa Cruz de Tenerife;48 años;Mujeres;1 de enero de 2022;9.463
Total Nacional;38 Santa Cruz de Tenerife;49 años;Hombres;1 de enero de 2022;9.549
Total Nacional;38 Santa Cruz de Tenerife;49 años;Mujeres;1 de enero de 2022;9.258
Total Nacional;38 Santa Cruz de Tenerife;50 años;Hombres;1 de enero de 2022;9.463
Total Nacional;38 Santa Cruz de Tenerife;50 años;Mujeres;1 de enero de 2022;9.099
Total Nacional;38 Santa Cruz de Tenerife;51 años;Hombres;1 de enero de 2022;9.191
Total Nacional;38 Santa Cruz de Tenerife;51 años;Mujeres;1 de enero de 2022;9.076
Total Nacional;38 Santa Cruz de Tenerife;52 años;Hombres;1 de enero de 2022;8.878
Total Nacional;38 Santa Cruz de Tenerife;52 años;Mujeres;1 de enero de 2022;8.934
Total Nacional;38 Santa Cruz de Tenerife;53 años;Hombres;1 de enero de 2022;8.644
Total Nacional;38 Santa Cruz de Tenerife;53 años;Mujeres;1 de enero de 2022;8.863
Total Nacional;38 Santa Cruz de Tenerife;54 años;Hombres;1 de enero de 2022;8.846
Total Nacional;38 Santa Cruz de Tenerife;54 años;Mujeres;1 de enero de 2022;8.774
Total Nacional;38 Santa Cruz de Tenerife;55 años;Hombres;1 de enero de 2022;8.608
Total Nacional;38 Santa Cruz de Tenerife;55 años;Mujeres;1 de enero de 2022;8.781
Total Nacional;38 Santa Cruz de Tenerife;56 años;Hombres;1 de enero de 2022;8.404
Total Nacional;38 Santa Cruz de Tenerife;56 años;Mujeres;1 de enero de 2022;8.873
Total Nacional;38 Santa Cruz de Tenerife;57 años;Hombres;1 de enero de 2022;8.408
Total Nacional;38 Santa Cruz de Tenerife;57 años;Mujeres;1 de enero de 2022;8.652
Total Nacional;38 Santa Cruz de Tenerife;58 años;Hombres;1 de enero de 2022;7.964
Total Nacional;38 Santa Cruz de Tenerife;58 años;Mujeres;1 de enero de 2022;8.168
Total Nacional;38 Santa Cruz de Tenerife;59 años;Hombres;1 de enero de 2022;7.662
Total Nacional;38 Santa Cruz de Tenerife;59 años;Mujeres;1 de enero de 2022;8.080
Total Nacional;38 Santa Cruz de Tenerife;60 años;Hombres;1 de enero de 2022;7.264
Total Nacional;38 Santa Cruz de Tenerife;60 años;Mujeres;1 de enero de 2022;7.706
Total Nacional;38 Santa Cruz de Tenerife;61 años;Hombres;1 de enero de 2022;7.065
Total Nacional;38 Santa Cruz de Tenerife;61 años;Mujeres;1 de enero de 2022;7.404
Total Nacional;38 Santa Cruz de Tenerife;62 años;Hombres;1 de enero de 2022;6.618
Total Nacional;38 Santa Cruz de Tenerife;62 años;Mujeres;1 de enero de 2022;6.912
Total Nacional;38 Santa Cruz de Tenerife;63 años;Hombres;1 de enero de 2022;6.189
Total Nacional;38 Santa Cruz de Tenerife;63 años;Mujeres;1 de enero de 2022;6.587
Total Nacional;38 Santa Cruz de Tenerife;64 años;Hombres;1 de enero de 2022;6.139
Total Nacional;38 Santa Cruz de Tenerife;64 años;Mujeres;1 de enero de 2022;6.569
Total Nacional;38 Santa Cruz de Tenerife;65 años;Hombres;1 de enero de 2022;5.795
Total Nacional;38 Santa Cruz de Tenerife;65 años;Mujeres;1 de enero de 2022;6.343
Total Nacional;38 Santa Cruz de Tenerife;66 años;Hombres;1 de enero de 2022;5.604
Total Nacional;38 Santa Cruz de Tenerife;66 años;Mujeres;1 de enero de 2022;6.013
Total Nacional;38 Santa Cruz de Tenerife;67 años;Hombres;1 de enero de 2022;5.242
Total Nacional;38 Santa Cruz de Tenerife;67 años;Mujeres;1 de enero de 2022;5.981
Total Nacional;38 Santa Cruz de Tenerife;68 años;Hombres;1 de enero de 2022;5.129
Total Nacional;38 Santa Cruz de Tenerife;68 años;Mujeres;1 de enero de 2022;5.603
Total Nacional;38 Santa Cruz de Tenerife;69 años;Hombres;1 de enero de 2022;4.839
Total Nacional;38 Santa Cruz de Tenerife;69 años;Mujeres;1 de enero de 2022;5.243
Total Nacional;38 Santa Cruz de Tenerife;70 años;Hombres;1 de enero de 2022;4.671
Total Nacional;38 Santa Cruz de Tenerife;70 años;Mujeres;1 de enero de 2022;5.283
Total Nacional;38 Santa Cruz de Tenerife;71 años;Hombres;1 de enero de 2022;4.581
Total Nacional;38 Santa Cruz de Tenerife;71 años;Mujeres;1 de enero de 2022;4.946
Total Nacional;38 Santa Cruz de Tenerife;72 años;Hombres;1 de enero de 2022;4.324
Total Nacional;38 Santa Cruz de Tenerife;72 años;Mujeres;1 de enero de 2022;4.832
Total Nacional;38 Santa Cruz de Tenerife;73 años;Hombres;1 de enero de 2022;4.254
Total Nacional;38 Santa Cruz de Tenerife;73 años;Mujeres;1 de enero de 2022;4.649
Total Nacional;38 Santa Cruz de Tenerife;74 años;Hombres;1 de enero de 2022;3.878
Total Nacional;38 Santa Cruz de Tenerife;74 años;Mujeres;1 de enero de 2022;4.553
Total Nacional;38 Santa Cruz de Tenerife;75 años;Hombres;1 de enero de 2022;3.757
Total Nacional;38 Santa Cruz de Tenerife;75 años;Mujeres;1 de enero de 2022;4.482
Total Nacional;38 Santa Cruz de Tenerife;76 años;Hombres;1 de enero de 2022;3.687
Total Nacional;38 Santa Cruz de Tenerife;76 años;Mujeres;1 de enero de 2022;4.432
Total Nacional;38 Santa Cruz de Tenerife;77 años;Hombres;1 de enero de 2022;3.417
Total Nacional;38 Santa Cruz de Tenerife;77 años;Mujeres;1 de enero de 2022;4.135
Total Nacional;38 Santa Cruz de Tenerife;78 años;Hombres;1 de enero de 2022;3.249
Total Nacional;38 Santa Cruz de Tenerife;78 años;Mujeres;1 de enero de 2022;4.017
Total Nacional;38 Santa Cruz de Tenerife;79 años;Hombres;1 de enero de 2022;2.966
Total Nacional;38 Santa Cruz de Tenerife;79 años;Mujeres;1 de enero de 2022;3.736
Total Nacional;38 Santa Cruz de Tenerife;80 años;Hombres;1 de enero de 2022;2.451
Total Nacional;38 Santa Cruz de Tenerife;80 años;Mujeres;1 de enero de 2022;3.242
Total Nacional;38 Santa Cruz de Tenerife;81 años;Hombres;1 de enero de 2022;2.511
Total Nacional;38 Santa Cruz de Tenerife;81 años;Mujeres;1 de enero de 2022;3.476
Total Nacional;38 Santa Cruz de Tenerife;82 años;Hombres;1 de enero de 2022;1.686
Total Nacional;38 Santa Cruz de Tenerife;82 años;Mujeres;1 de enero de 2022;2.471
Total Nacional;38 Santa Cruz de Tenerife;83 años;Hombres;1 de enero de 2022;1.695
Total Nacional;38 Santa Cruz de Tenerife;83 años;Mujeres;1 de enero de 2022;2.554
Total Nacional;38 Santa Cruz de Tenerife;84 años;Hombres;1 de enero de 2022;1.693
Total Nacional;38 Santa Cruz de Tenerife;84 años;Mujeres;1 de enero de 2022;2.493
Total Nacional;38 Santa Cruz de Tenerife;85 años;Hombres;1 de enero de 2022;1.637
Total Nacional;38 Santa Cruz de Tenerife;85 años;Mujeres;1 de enero de 2022;2.680
Total Nacional;38 Santa Cruz de Tenerife;86 años;Hombres;1 de enero de 2022;1.479
Total Nacional;38 Santa Cruz de Tenerife;86 años;Mujeres;1 de enero de 2022;2.481
Total Nacional;38 Santa Cruz de Tenerife;87 años;Hombres;1 de enero de 2022;1.311
Total Nacional;38 Santa Cruz de Tenerife;87 años;Mujeres;1 de enero de 2022;2.278
Total Nacional;38 Santa Cruz de Tenerife;88 años;Hombres;1 de enero de 2022;1.115
Total Nacional;38 Santa Cruz de Tenerife;88 años;Mujeres;1 de enero de 2022;1.981
Total Nacional;38 Santa Cruz de Tenerife;89 años;Hombres;1 de enero de 2022;890
Total Nacional;38 Santa Cruz de Tenerife;89 años;Mujeres;1 de enero de 2022;1.825
Total Nacional;38 Santa Cruz de Tenerife;90 años;Hombres;1 de enero de 2022;701
Total Nacional;38 Santa Cruz de Tenerife;90 años;Mujeres;1 de enero de 2022;1.442
Total Nacional;38 Santa Cruz de Tenerife;91 años;Hombres;1 de enero de 2022;553
Total Nacional;38 Santa Cruz de Tenerife;91 años;Mujeres;1 de enero de 2022;1.133
Total Nacional;38 Santa Cruz de Tenerife;92 años;Hombres;1 de enero de 2022;411
Total Nacional;38 Santa Cruz de Tenerife;92 años;Mujeres;1 de enero de 2022;942
Total Nacional;38 Santa Cruz de Tenerife;93 años;Hombres;1 de enero de 2022;314
Total Nacional;38 Santa Cruz de Tenerife;93 años;Mujeres;1 de enero de 2022;759
Total Nacional;38 Santa Cruz de Tenerife;94 años;Hombres;1 de enero de 2022;225
Total Nacional;38 Santa Cruz de Tenerife;94 años;Mujeres;1 de enero de 2022;544
Total Nacional;38 Santa Cruz de Tenerife;95 años;Hombres;1 de enero de 2022;149
Total Nacional;38 Santa Cruz de Tenerife;95 años;Mujeres;1 de enero de 2022;444
Total Nacional;38 Santa Cruz de Tenerife;96 años;Hombres;1 de enero de 2022;114
Total Nacional;38 Santa Cruz de Tenerife;96 años;Mujeres;1 de enero de 2022;289
Total Nacional;38 Santa Cruz de Tenerife;97 años;Hombres;1 de enero de 2022;84
Total Nacional;38 Santa Cruz de Tenerife;97 años;Mujeres;1 de enero de 2022;201
Total Nacional;38 Santa Cruz de Tenerife;98 años;Hombres;1 de enero de 2022;68
Total Nacional;38 Santa Cruz de Tenerife;98 años;Mujeres;1 de enero de 2022;159
Total Nacional;38 Santa Cruz de Tenerife;99 años;Hombres;1 de enero de 2022;39
Total Nacional;38 Santa Cruz de Tenerife;99 años;Mujeres;1 de enero de 2022;103
Total Nacional;38 Santa Cruz de Tenerife;100 y más años;Hombres;1 de enero de 2022;34
Total Nacional;38 Santa Cruz de Tenerife;100 y más años;Mujeres;1 de enero de 2022;131
Total Nacional;40 Segovia;0 años;Hombres;1 de enero de 2022;512
Total Nacional;40 Segovia;0 años;Mujeres;1 de enero de 2022;474
Total Nacional;40 Segovia;1 año;Hombres;1 de enero de 2022;485
Total Nacional;40 Segovia;1 año;Mujeres;1 de enero de 2022;513
Total Nacional;40 Segovia;2 años;Hombres;1 de enero de 2022;552
Total Nacional;40 Segovia;2 años;Mujeres;1 de enero de 2022;526
Total Nacional;40 Segovia;3 años;Hombres;1 de enero de 2022;551
Total Nacional;40 Segovia;3 años;Mujeres;1 de enero de 2022;574
Total Nacional;40 Segovia;4 años;Hombres;1 de enero de 2022;612
Total Nacional;40 Segovia;4 años;Mujeres;1 de enero de 2022;566
Total Nacional;40 Segovia;5 años;Hombres;1 de enero de 2022;657
Total Nacional;40 Segovia;5 años;Mujeres;1 de enero de 2022;602
Total Nacional;40 Segovia;6 años;Hombres;1 de enero de 2022;636
Total Nacional;40 Segovia;6 años;Mujeres;1 de enero de 2022;658
Total Nacional;40 Segovia;7 años;Hombres;1 de enero de 2022;745
Total Nacional;40 Segovia;7 años;Mujeres;1 de enero de 2022;639
Total Nacional;40 Segovia;8 años;Hombres;1 de enero de 2022;620
Total Nacional;40 Segovia;8 años;Mujeres;1 de enero de 2022;627
Total Nacional;40 Segovia;9 años;Hombres;1 de enero de 2022;737
Total Nacional;40 Segovia;9 años;Mujeres;1 de enero de 2022;649
Total Nacional;40 Segovia;10 años;Hombres;1 de enero de 2022;773
Total Nacional;40 Segovia;10 años;Mujeres;1 de enero de 2022;711
Total Nacional;40 Segovia;11 años;Hombres;1 de enero de 2022;764
Total Nacional;40 Segovia;11 años;Mujeres;1 de enero de 2022;691
Total Nacional;40 Segovia;12 años;Hombres;1 de enero de 2022;746
Total Nacional;40 Segovia;12 años;Mujeres;1 de enero de 2022;720
Total Nacional;40 Segovia;13 años;Hombres;1 de enero de 2022;794
Total Nacional;40 Segovia;13 años;Mujeres;1 de enero de 2022;741
Total Nacional;40 Segovia;14 años;Hombres;1 de enero de 2022;740
Total Nacional;40 Segovia;14 años;Mujeres;1 de enero de 2022;699
Total Nacional;40 Segovia;15 años;Hombres;1 de enero de 2022;762
Total Nacional;40 Segovia;15 años;Mujeres;1 de enero de 2022;741
Total Nacional;40 Segovia;16 años;Hombres;1 de enero de 2022;810
Total Nacional;40 Segovia;16 años;Mujeres;1 de enero de 2022;746
Total Nacional;40 Segovia;17 años;Hombres;1 de enero de 2022;748
Total Nacional;40 Segovia;17 años;Mujeres;1 de enero de 2022;688
Total Nacional;40 Segovia;18 años;Hombres;1 de enero de 2022;793
Total Nacional;40 Segovia;18 años;Mujeres;1 de enero de 2022;715
Total Nacional;40 Segovia;19 años;Hombres;1 de enero de 2022;791
Total Nacional;40 Segovia;19 años;Mujeres;1 de enero de 2022;705
Total Nacional;40 Segovia;20 años;Hombres;1 de enero de 2022;746
Total Nacional;40 Segovia;20 años;Mujeres;1 de enero de 2022;792
Total Nacional;40 Segovia;21 años;Hombres;1 de enero de 2022;797
Total Nacional;40 Segovia;21 años;Mujeres;1 de enero de 2022;735
Total Nacional;40 Segovia;22 años;Hombres;1 de enero de 2022;759
Total Nacional;40 Segovia;22 años;Mujeres;1 de enero de 2022;740
Total Nacional;40 Segovia;23 años;Hombres;1 de enero de 2022;772
Total Nacional;40 Segovia;23 años;Mujeres;1 de enero de 2022;713
Total Nacional;40 Segovia;24 años;Hombres;1 de enero de 2022;842
Total Nacional;40 Segovia;24 años;Mujeres;1 de enero de 2022;739
Total Nacional;40 Segovia;25 años;Hombres;1 de enero de 2022;785
Total Nacional;40 Segovia;25 años;Mujeres;1 de enero de 2022;742
Total Nacional;40 Segovia;26 años;Hombres;1 de enero de 2022;805
Total Nacional;40 Segovia;26 años;Mujeres;1 de enero de 2022;722
Total Nacional;40 Segovia;27 años;Hombres;1 de enero de 2022;801
Total Nacional;40 Segovia;27 años;Mujeres;1 de enero de 2022;718
Total Nacional;40 Segovia;28 años;Hombres;1 de enero de 2022;778
Total Nacional;40 Segovia;28 años;Mujeres;1 de enero de 2022;717
Total Nacional;40 Segovia;29 años;Hombres;1 de enero de 2022;814
Total Nacional;40 Segovia;29 años;Mujeres;1 de enero de 2022;749
Total Nacional;40 Segovia;30 años;Hombres;1 de enero de 2022;856
Total Nacional;40 Segovia;30 años;Mujeres;1 de enero de 2022;689
Total Nacional;40 Segovia;31 años;Hombres;1 de enero de 2022;838
Total Nacional;40 Segovia;31 años;Mujeres;1 de enero de 2022;736
Total Nacional;40 Segovia;32 años;Hombres;1 de enero de 2022;800
Total Nacional;40 Segovia;32 años;Mujeres;1 de enero de 2022;795
Total Nacional;40 Segovia;33 años;Hombres;1 de enero de 2022;807
Total Nacional;40 Segovia;33 años;Mujeres;1 de enero de 2022;791
Total Nacional;40 Segovia;34 años;Hombres;1 de enero de 2022;789
Total Nacional;40 Segovia;34 años;Mujeres;1 de enero de 2022;732
Total Nacional;40 Segovia;35 años;Hombres;1 de enero de 2022;879
Total Nacional;40 Segovia;35 años;Mujeres;1 de enero de 2022;787
Total Nacional;40 Segovia;36 años;Hombres;1 de enero de 2022;944
Total Nacional;40 Segovia;36 años;Mujeres;1 de enero de 2022;851
Total Nacional;40 Segovia;37 años;Hombres;1 de enero de 2022;904
Total Nacional;40 Segovia;37 años;Mujeres;1 de enero de 2022;871
Total Nacional;40 Segovia;38 años;Hombres;1 de enero de 2022;958
Total Nacional;40 Segovia;38 años;Mujeres;1 de enero de 2022;952
Total Nacional;40 Segovia;39 años;Hombres;1 de enero de 2022;992
Total Nacional;40 Segovia;39 años;Mujeres;1 de enero de 2022;934
Total Nacional;40 Segovia;40 años;Hombres;1 de enero de 2022;1.085
Total Nacional;40 Segovia;40 años;Mujeres;1 de enero de 2022;967
Total Nacional;40 Segovia;41 años;Hombres;1 de enero de 2022;1.123
Total Nacional;40 Segovia;41 años;Mujeres;1 de enero de 2022;1.025
Total Nacional;40 Segovia;42 años;Hombres;1 de enero de 2022;1.171
Total Nacional;40 Segovia;42 años;Mujeres;1 de enero de 2022;1.100
Total Nacional;40 Segovia;43 años;Hombres;1 de enero de 2022;1.110
Total Nacional;40 Segovia;43 años;Mujeres;1 de enero de 2022;1.096
Total Nacional;40 Segovia;44 años;Hombres;1 de enero de 2022;1.193
Total Nacional;40 Segovia;44 años;Mujeres;1 de enero de 2022;1.103
Total Nacional;40 Segovia;45 años;Hombres;1 de enero de 2022;1.214
Total Nacional;40 Segovia;45 años;Mujeres;1 de enero de 2022;1.254
Total Nacional;40 Segovia;46 años;Hombres;1 de enero de 2022;1.249
Total Nacional;40 Segovia;46 años;Mujeres;1 de enero de 2022;1.156
Total Nacional;40 Segovia;47 años;Hombres;1 de enero de 2022;1.250
Total Nacional;40 Segovia;47 años;Mujeres;1 de enero de 2022;1.218
Total Nacional;40 Segovia;48 años;Hombres;1 de enero de 2022;1.290
Total Nacional;40 Segovia;48 años;Mujeres;1 de enero de 2022;1.139
Total Nacional;40 Segovia;49 años;Hombres;1 de enero de 2022;1.207
Total Nacional;40 Segovia;49 años;Mujeres;1 de enero de 2022;1.126
Total Nacional;40 Segovia;50 años;Hombres;1 de enero de 2022;1.315
Total Nacional;40 Segovia;50 años;Mujeres;1 de enero de 2022;1.176
Total Nacional;40 Segovia;51 años;Hombres;1 de enero de 2022;1.200
Total Nacional;40 Segovia;51 años;Mujeres;1 de enero de 2022;1.177
Total Nacional;40 Segovia;52 años;Hombres;1 de enero de 2022;1.293
Total Nacional;40 Segovia;52 años;Mujeres;1 de enero de 2022;1.223
Total Nacional;40 Segovia;53 años;Hombres;1 de enero de 2022;1.257
Total Nacional;40 Segovia;53 años;Mujeres;1 de enero de 2022;1.188
Total Nacional;40 Segovia;54 años;Hombres;1 de enero de 2022;1.333
Total Nacional;40 Segovia;54 años;Mujeres;1 de enero de 2022;1.268
Total Nacional;40 Segovia;55 años;Hombres;1 de enero de 2022;1.308
Total Nacional;40 Segovia;55 años;Mujeres;1 de enero de 2022;1.244
Total Nacional;40 Segovia;56 años;Hombres;1 de enero de 2022;1.247
Total Nacional;40 Segovia;56 años;Mujeres;1 de enero de 2022;1.256
Total Nacional;40 Segovia;57 años;Hombres;1 de enero de 2022;1.363
Total Nacional;40 Segovia;57 años;Mujeres;1 de enero de 2022;1.305
Total Nacional;40 Segovia;58 años;Hombres;1 de enero de 2022;1.331
Total Nacional;40 Segovia;58 años;Mujeres;1 de enero de 2022;1.199
Total Nacional;40 Segovia;59 años;Hombres;1 de enero de 2022;1.228
Total Nacional;40 Segovia;59 años;Mujeres;1 de enero de 2022;1.208
Total Nacional;40 Segovia;60 años;Hombres;1 de enero de 2022;1.256
Total Nacional;40 Segovia;60 años;Mujeres;1 de enero de 2022;1.133
Total Nacional;40 Segovia;61 años;Hombres;1 de enero de 2022;1.177
Total Nacional;40 Segovia;61 años;Mujeres;1 de enero de 2022;1.083
Total Nacional;40 Segovia;62 años;Hombres;1 de enero de 2022;1.269
Total Nacional;40 Segovia;62 años;Mujeres;1 de enero de 2022;1.132
Total Nacional;40 Segovia;63 años;Hombres;1 de enero de 2022;1.127
Total Nacional;40 Segovia;63 años;Mujeres;1 de enero de 2022;1.008
Total Nacional;40 Segovia;64 años;Hombres;1 de enero de 2022;1.125
Total Nacional;40 Segovia;64 años;Mujeres;1 de enero de 2022;1.042
Total Nacional;40 Segovia;65 años;Hombres;1 de enero de 2022;1.022
Total Nacional;40 Segovia;65 años;Mujeres;1 de enero de 2022;971
Total Nacional;40 Segovia;66 años;Hombres;1 de enero de 2022;974
Total Nacional;40 Segovia;66 años;Mujeres;1 de enero de 2022;889
Total Nacional;40 Segovia;67 años;Hombres;1 de enero de 2022;898
Total Nacional;40 Segovia;67 años;Mujeres;1 de enero de 2022;815
Total Nacional;40 Segovia;68 años;Hombres;1 de enero de 2022;903
Total Nacional;40 Segovia;68 años;Mujeres;1 de enero de 2022;788
Total Nacional;40 Segovia;69 años;Hombres;1 de enero de 2022;820
Total Nacional;40 Segovia;69 años;Mujeres;1 de enero de 2022;758
Total Nacional;40 Segovia;70 años;Hombres;1 de enero de 2022;774
Total Nacional;40 Segovia;70 años;Mujeres;1 de enero de 2022;727
Total Nacional;40 Segovia;71 años;Hombres;1 de enero de 2022;746
Total Nacional;40 Segovia;71 años;Mujeres;1 de enero de 2022;716
Total Nacional;40 Segovia;72 años;Hombres;1 de enero de 2022;745
Total Nacional;40 Segovia;72 años;Mujeres;1 de enero de 2022;740
Total Nacional;40 Segovia;73 años;Hombres;1 de enero de 2022;757
Total Nacional;40 Segovia;73 años;Mujeres;1 de enero de 2022;771
Total Nacional;40 Segovia;74 años;Hombres;1 de enero de 2022;661
Total Nacional;40 Segovia;74 años;Mujeres;1 de enero de 2022;676
Total Nacional;40 Segovia;75 años;Hombres;1 de enero de 2022;629
Total Nacional;40 Segovia;75 años;Mujeres;1 de enero de 2022;697
Total Nacional;40 Segovia;76 años;Hombres;1 de enero de 2022;604
Total Nacional;40 Segovia;76 años;Mujeres;1 de enero de 2022;681
Total Nacional;40 Segovia;77 años;Hombres;1 de enero de 2022;647
Total Nacional;40 Segovia;77 años;Mujeres;1 de enero de 2022;677
Total Nacional;40 Segovia;78 años;Hombres;1 de enero de 2022;578
Total Nacional;40 Segovia;78 años;Mujeres;1 de enero de 2022;683
Total Nacional;40 Segovia;79 años;Hombres;1 de enero de 2022;479
Total Nacional;40 Segovia;79 años;Mujeres;1 de enero de 2022;638
Total Nacional;40 Segovia;80 años;Hombres;1 de enero de 2022;414
Total Nacional;40 Segovia;80 años;Mujeres;1 de enero de 2022;611
Total Nacional;40 Segovia;81 años;Hombres;1 de enero de 2022;509
Total Nacional;40 Segovia;81 años;Mujeres;1 de enero de 2022;663
Total Nacional;40 Segovia;82 años;Hombres;1 de enero de 2022;332
Total Nacional;40 Segovia;82 años;Mujeres;1 de enero de 2022;466
Total Nacional;40 Segovia;83 años;Hombres;1 de enero de 2022;349
Total Nacional;40 Segovia;83 años;Mujeres;1 de enero de 2022;494
Total Nacional;40 Segovia;84 años;Hombres;1 de enero de 2022;377
Total Nacional;40 Segovia;84 años;Mujeres;1 de enero de 2022;600
Total Nacional;40 Segovia;85 años;Hombres;1 de enero de 2022;423
Total Nacional;40 Segovia;85 años;Mujeres;1 de enero de 2022;677
Total Nacional;40 Segovia;86 años;Hombres;1 de enero de 2022;386
Total Nacional;40 Segovia;86 años;Mujeres;1 de enero de 2022;604
Total Nacional;40 Segovia;87 años;Hombres;1 de enero de 2022;383
Total Nacional;40 Segovia;87 años;Mujeres;1 de enero de 2022;543
Total Nacional;40 Segovia;88 años;Hombres;1 de enero de 2022;312
Total Nacional;40 Segovia;88 años;Mujeres;1 de enero de 2022;547
Total Nacional;40 Segovia;89 años;Hombres;1 de enero de 2022;252
Total Nacional;40 Segovia;89 años;Mujeres;1 de enero de 2022;524
Total Nacional;40 Segovia;90 años;Hombres;1 de enero de 2022;235
Total Nacional;40 Segovia;90 años;Mujeres;1 de enero de 2022;443
Total Nacional;40 Segovia;91 años;Hombres;1 de enero de 2022;218
Total Nacional;40 Segovia;91 años;Mujeres;1 de enero de 2022;392
Total Nacional;40 Segovia;92 años;Hombres;1 de enero de 2022;167
Total Nacional;40 Segovia;92 años;Mujeres;1 de enero de 2022;325
Total Nacional;40 Segovia;93 años;Hombres;1 de enero de 2022;128
Total Nacional;40 Segovia;93 años;Mujeres;1 de enero de 2022;293
Total Nacional;40 Segovia;94 años;Hombres;1 de enero de 2022;74
Total Nacional;40 Segovia;94 años;Mujeres;1 de enero de 2022;206
Total Nacional;40 Segovia;95 años;Hombres;1 de enero de 2022;64
Total Nacional;40 Segovia;95 años;Mujeres;1 de enero de 2022;188
Total Nacional;40 Segovia;96 años;Hombres;1 de enero de 2022;44
Total Nacional;40 Segovia;96 años;Mujeres;1 de enero de 2022;125
Total Nacional;40 Segovia;97 años;Hombres;1 de enero de 2022;28
Total Nacional;40 Segovia;97 años;Mujeres;1 de enero de 2022;69
Total Nacional;40 Segovia;98 años;Hombres;1 de enero de 2022;21
Total Nacional;40 Segovia;98 años;Mujeres;1 de enero de 2022;74
Total Nacional;40 Segovia;99 años;Hombres;1 de enero de 2022;17
Total Nacional;40 Segovia;99 años;Mujeres;1 de enero de 2022;64
Total Nacional;40 Segovia;100 y más años;Hombres;1 de enero de 2022;18
Total Nacional;40 Segovia;100 y más años;Mujeres;1 de enero de 2022;77
Total Nacional;41 Sevilla;0 años;Hombres;1 de enero de 2022;8.078
Total Nacional;41 Sevilla;0 años;Mujeres;1 de enero de 2022;7.473
Total Nacional;41 Sevilla;1 año;Hombres;1 de enero de 2022;8.046
Total Nacional;41 Sevilla;1 año;Mujeres;1 de enero de 2022;7.601
Total Nacional;41 Sevilla;2 años;Hombres;1 de enero de 2022;8.394
Total Nacional;41 Sevilla;2 años;Mujeres;1 de enero de 2022;7.788
Total Nacional;41 Sevilla;3 años;Hombres;1 de enero de 2022;8.857
Total Nacional;41 Sevilla;3 años;Mujeres;1 de enero de 2022;8.411
Total Nacional;41 Sevilla;4 años;Hombres;1 de enero de 2022;9.377
Total Nacional;41 Sevilla;4 años;Mujeres;1 de enero de 2022;8.751
Total Nacional;41 Sevilla;5 años;Hombres;1 de enero de 2022;9.910
Total Nacional;41 Sevilla;5 años;Mujeres;1 de enero de 2022;9.326
Total Nacional;41 Sevilla;6 años;Hombres;1 de enero de 2022;10.246
Total Nacional;41 Sevilla;6 años;Mujeres;1 de enero de 2022;9.551
Total Nacional;41 Sevilla;7 años;Hombres;1 de enero de 2022;10.487
Total Nacional;41 Sevilla;7 años;Mujeres;1 de enero de 2022;9.917
Total Nacional;41 Sevilla;8 años;Hombres;1 de enero de 2022;10.402
Total Nacional;41 Sevilla;8 años;Mujeres;1 de enero de 2022;9.780
Total Nacional;41 Sevilla;9 años;Hombres;1 de enero de 2022;10.920
Total Nacional;41 Sevilla;9 años;Mujeres;1 de enero de 2022;10.380
Total Nacional;41 Sevilla;10 años;Hombres;1 de enero de 2022;11.385
Total Nacional;41 Sevilla;10 años;Mujeres;1 de enero de 2022;10.894
Total Nacional;41 Sevilla;11 años;Hombres;1 de enero de 2022;11.765
Total Nacional;41 Sevilla;11 años;Mujeres;1 de enero de 2022;11.169
Total Nacional;41 Sevilla;12 años;Hombres;1 de enero de 2022;12.291
Total Nacional;41 Sevilla;12 años;Mujeres;1 de enero de 2022;11.564
Total Nacional;41 Sevilla;13 años;Hombres;1 de enero de 2022;12.950
