Total Nacional;Provincias;Edad simple;Sexo;Periodo;Total
Total Nacional;30 Murcia;96 años;Hombres;1 de enero de 2021;158
Total Nacional;30 Murcia;96 años;Mujeres;1 de enero de 2021;402
Total Nacional;30 Murcia;97 años;Hombres;1 de enero de 2021;93
Total Nacional;30 Murcia;97 años;Mujeres;1 de enero de 2021;272
Total Nacional;30 Murcia;98 años;Hombres;1 de enero de 2021;68
Total Nacional;30 Murcia;98 años;Mujeres;1 de enero de 2021;211
Total Nacional;30 Murcia;99 años;Hombres;1 de enero de 2021;49
Total Nacional;30 Murcia;99 años;Mujeres;1 de enero de 2021;110
Total Nacional;30 Murcia;100 y más años;Hombres;1 de enero de 2021;53
Total Nacional;30 Murcia;100 y más años;Mujeres;1 de enero de 2021;145
Total Nacional;31 Navarra;0 años;Hombres;1 de enero de 2021;2.623
Total Nacional;31 Navarra;0 años;Mujeres;1 de enero de 2021;2.451
Total Nacional;31 Navarra;1 año;Hombres;1 de enero de 2021;2.857
Total Nacional;31 Navarra;1 año;Mujeres;1 de enero de 2021;2.644
Total Nacional;31 Navarra;2 años;Hombres;1 de enero de 2021;2.843
Total Nacional;31 Navarra;2 años;Mujeres;1 de enero de 2021;2.792
Total Nacional;31 Navarra;3 años;Hombres;1 de enero de 2021;3.070
Total Nacional;31 Navarra;3 años;Mujeres;1 de enero de 2021;2.995
Total Nacional;31 Navarra;4 años;Hombres;1 de enero de 2021;3.254
Total Nacional;31 Navarra;4 años;Mujeres;1 de enero de 2021;3.143
Total Nacional;31 Navarra;5 años;Hombres;1 de enero de 2021;3.406
Total Nacional;31 Navarra;5 años;Mujeres;1 de enero de 2021;3.233
Total Nacional;31 Navarra;6 años;Hombres;1 de enero de 2021;3.434
Total Nacional;31 Navarra;6 años;Mujeres;1 de enero de 2021;3.379
Total Nacional;31 Navarra;7 años;Hombres;1 de enero de 2021;3.369
Total Nacional;31 Navarra;7 años;Mujeres;1 de enero de 2021;3.265
Total Nacional;31 Navarra;8 años;Hombres;1 de enero de 2021;3.779
Total Nacional;31 Navarra;8 años;Mujeres;1 de enero de 2021;3.457
Total Nacional;31 Navarra;9 años;Hombres;1 de enero de 2021;3.801
Total Nacional;31 Navarra;9 años;Mujeres;1 de enero de 2021;3.546
Total Nacional;31 Navarra;10 años;Hombres;1 de enero de 2021;3.749
Total Nacional;31 Navarra;10 años;Mujeres;1 de enero de 2021;3.550
Total Nacional;31 Navarra;11 años;Hombres;1 de enero de 2021;3.778
Total Nacional;31 Navarra;11 años;Mujeres;1 de enero de 2021;3.628
Total Nacional;31 Navarra;12 años;Hombres;1 de enero de 2021;3.955
Total Nacional;31 Navarra;12 años;Mujeres;1 de enero de 2021;3.610
Total Nacional;31 Navarra;13 años;Hombres;1 de enero de 2021;3.653
Total Nacional;31 Navarra;13 años;Mujeres;1 de enero de 2021;3.504
Total Nacional;31 Navarra;14 años;Hombres;1 de enero de 2021;3.704
Total Nacional;31 Navarra;14 años;Mujeres;1 de enero de 2021;3.603
Total Nacional;31 Navarra;15 años;Hombres;1 de enero de 2021;3.598
Total Nacional;31 Navarra;15 años;Mujeres;1 de enero de 2021;3.411
Total Nacional;31 Navarra;16 años;Hombres;1 de enero de 2021;3.751
Total Nacional;31 Navarra;16 años;Mujeres;1 de enero de 2021;3.373
Total Nacional;31 Navarra;17 años;Hombres;1 de enero de 2021;3.714
Total Nacional;31 Navarra;17 años;Mujeres;1 de enero de 2021;3.531
Total Nacional;31 Navarra;18 años;Hombres;1 de enero de 2021;3.584
Total Nacional;31 Navarra;18 años;Mujeres;1 de enero de 2021;3.374
Total Nacional;31 Navarra;19 años;Hombres;1 de enero de 2021;3.663
Total Nacional;31 Navarra;19 años;Mujeres;1 de enero de 2021;3.506
Total Nacional;31 Navarra;20 años;Hombres;1 de enero de 2021;3.656
Total Nacional;31 Navarra;20 años;Mujeres;1 de enero de 2021;3.503
Total Nacional;31 Navarra;21 años;Hombres;1 de enero de 2021;3.637
Total Nacional;31 Navarra;21 años;Mujeres;1 de enero de 2021;3.453
Total Nacional;31 Navarra;22 años;Hombres;1 de enero de 2021;3.582
Total Nacional;31 Navarra;22 años;Mujeres;1 de enero de 2021;3.419
Total Nacional;31 Navarra;23 años;Hombres;1 de enero de 2021;3.515
Total Nacional;31 Navarra;23 años;Mujeres;1 de enero de 2021;3.423
Total Nacional;31 Navarra;24 años;Hombres;1 de enero de 2021;3.450
Total Nacional;31 Navarra;24 años;Mujeres;1 de enero de 2021;3.451
Total Nacional;31 Navarra;25 años;Hombres;1 de enero de 2021;3.389
Total Nacional;31 Navarra;25 años;Mujeres;1 de enero de 2021;3.301
Total Nacional;31 Navarra;26 años;Hombres;1 de enero de 2021;3.498
Total Nacional;31 Navarra;26 años;Mujeres;1 de enero de 2021;3.321
Total Nacional;31 Navarra;27 años;Hombres;1 de enero de 2021;3.475
Total Nacional;31 Navarra;27 años;Mujeres;1 de enero de 2021;3.214
Total Nacional;31 Navarra;28 años;Hombres;1 de enero de 2021;3.454
Total Nacional;31 Navarra;28 años;Mujeres;1 de enero de 2021;3.355
Total Nacional;31 Navarra;29 años;Hombres;1 de enero de 2021;3.502
Total Nacional;31 Navarra;29 años;Mujeres;1 de enero de 2021;3.324
Total Nacional;31 Navarra;30 años;Hombres;1 de enero de 2021;3.457
Total Nacional;31 Navarra;30 años;Mujeres;1 de enero de 2021;3.361
Total Nacional;31 Navarra;31 años;Hombres;1 de enero de 2021;3.522
Total Nacional;31 Navarra;31 años;Mujeres;1 de enero de 2021;3.479
Total Nacional;31 Navarra;32 años;Hombres;1 de enero de 2021;3.627
Total Nacional;31 Navarra;32 años;Mujeres;1 de enero de 2021;3.651
Total Nacional;31 Navarra;33 años;Hombres;1 de enero de 2021;3.509
Total Nacional;31 Navarra;33 años;Mujeres;1 de enero de 2021;3.545
Total Nacional;31 Navarra;34 años;Hombres;1 de enero de 2021;3.887
Total Nacional;31 Navarra;34 años;Mujeres;1 de enero de 2021;3.677
Total Nacional;31 Navarra;35 años;Hombres;1 de enero de 2021;3.917
Total Nacional;31 Navarra;35 años;Mujeres;1 de enero de 2021;3.884
Total Nacional;31 Navarra;36 años;Hombres;1 de enero de 2021;4.003
Total Nacional;31 Navarra;36 años;Mujeres;1 de enero de 2021;4.058
Total Nacional;31 Navarra;37 años;Hombres;1 de enero de 2021;4.248
Total Nacional;31 Navarra;37 años;Mujeres;1 de enero de 2021;4.179
Total Nacional;31 Navarra;38 años;Hombres;1 de enero de 2021;4.526
Total Nacional;31 Navarra;38 años;Mujeres;1 de enero de 2021;4.496
Total Nacional;31 Navarra;39 años;Hombres;1 de enero de 2021;4.714
Total Nacional;31 Navarra;39 años;Mujeres;1 de enero de 2021;4.882
Total Nacional;31 Navarra;40 años;Hombres;1 de enero de 2021;5.034
Total Nacional;31 Navarra;40 años;Mujeres;1 de enero de 2021;4.920
Total Nacional;31 Navarra;41 años;Hombres;1 de enero de 2021;5.142
Total Nacional;31 Navarra;41 años;Mujeres;1 de enero de 2021;4.974
Total Nacional;31 Navarra;42 años;Hombres;1 de enero de 2021;5.479
Total Nacional;31 Navarra;42 años;Mujeres;1 de enero de 2021;5.228
Total Nacional;31 Navarra;43 años;Hombres;1 de enero de 2021;5.648
Total Nacional;31 Navarra;43 años;Mujeres;1 de enero de 2021;5.397
Total Nacional;31 Navarra;44 años;Hombres;1 de enero de 2021;5.827
Total Nacional;31 Navarra;44 años;Mujeres;1 de enero de 2021;5.486
Total Nacional;31 Navarra;45 años;Hombres;1 de enero de 2021;5.722
Total Nacional;31 Navarra;45 años;Mujeres;1 de enero de 2021;5.597
Total Nacional;31 Navarra;46 años;Hombres;1 de enero de 2021;5.717
Total Nacional;31 Navarra;46 años;Mujeres;1 de enero de 2021;5.358
Total Nacional;31 Navarra;47 años;Hombres;1 de enero de 2021;5.440
Total Nacional;31 Navarra;47 años;Mujeres;1 de enero de 2021;5.249
Total Nacional;31 Navarra;48 años;Hombres;1 de enero de 2021;5.492
Total Nacional;31 Navarra;48 años;Mujeres;1 de enero de 2021;5.141
Total Nacional;31 Navarra;49 años;Hombres;1 de enero de 2021;5.450
Total Nacional;31 Navarra;49 años;Mujeres;1 de enero de 2021;5.176
Total Nacional;31 Navarra;50 años;Hombres;1 de enero de 2021;5.430
Total Nacional;31 Navarra;50 años;Mujeres;1 de enero de 2021;5.103
Total Nacional;31 Navarra;51 años;Hombres;1 de enero de 2021;5.379
Total Nacional;31 Navarra;51 años;Mujeres;1 de enero de 2021;5.104
Total Nacional;31 Navarra;52 años;Hombres;1 de enero de 2021;5.175
Total Nacional;31 Navarra;52 años;Mujeres;1 de enero de 2021;4.892
Total Nacional;31 Navarra;53 años;Hombres;1 de enero de 2021;5.131
Total Nacional;31 Navarra;53 años;Mujeres;1 de enero de 2021;4.978
Total Nacional;31 Navarra;54 años;Hombres;1 de enero de 2021;4.950
Total Nacional;31 Navarra;54 años;Mujeres;1 de enero de 2021;5.011
Total Nacional;31 Navarra;55 años;Hombres;1 de enero de 2021;4.947
Total Nacional;31 Navarra;55 años;Mujeres;1 de enero de 2021;4.795
Total Nacional;31 Navarra;56 años;Hombres;1 de enero de 2021;4.906
Total Nacional;31 Navarra;56 años;Mujeres;1 de enero de 2021;4.915
Total Nacional;31 Navarra;57 años;Hombres;1 de enero de 2021;4.812
Total Nacional;31 Navarra;57 años;Mujeres;1 de enero de 2021;4.630
Total Nacional;31 Navarra;58 años;Hombres;1 de enero de 2021;4.567
Total Nacional;31 Navarra;58 años;Mujeres;1 de enero de 2021;4.585
Total Nacional;31 Navarra;59 años;Hombres;1 de enero de 2021;4.502
Total Nacional;31 Navarra;59 años;Mujeres;1 de enero de 2021;4.446
Total Nacional;31 Navarra;60 años;Hombres;1 de enero de 2021;4.352
Total Nacional;31 Navarra;60 años;Mujeres;1 de enero de 2021;4.375
Total Nacional;31 Navarra;61 años;Hombres;1 de enero de 2021;4.219
Total Nacional;31 Navarra;61 años;Mujeres;1 de enero de 2021;4.218
Total Nacional;31 Navarra;62 años;Hombres;1 de enero de 2021;4.092
Total Nacional;31 Navarra;62 años;Mujeres;1 de enero de 2021;4.066
Total Nacional;31 Navarra;63 años;Hombres;1 de enero de 2021;4.046
Total Nacional;31 Navarra;63 años;Mujeres;1 de enero de 2021;4.148
Total Nacional;31 Navarra;64 años;Hombres;1 de enero de 2021;3.764
Total Nacional;31 Navarra;64 años;Mujeres;1 de enero de 2021;3.957
Total Nacional;31 Navarra;65 años;Hombres;1 de enero de 2021;3.667
Total Nacional;31 Navarra;65 años;Mujeres;1 de enero de 2021;3.665
Total Nacional;31 Navarra;66 años;Hombres;1 de enero de 2021;3.399
Total Nacional;31 Navarra;66 años;Mujeres;1 de enero de 2021;3.536
Total Nacional;31 Navarra;67 años;Hombres;1 de enero de 2021;3.342
Total Nacional;31 Navarra;67 años;Mujeres;1 de enero de 2021;3.500
Total Nacional;31 Navarra;68 años;Hombres;1 de enero de 2021;3.311
Total Nacional;31 Navarra;68 años;Mujeres;1 de enero de 2021;3.515
Total Nacional;31 Navarra;69 años;Hombres;1 de enero de 2021;3.163
Total Nacional;31 Navarra;69 años;Mujeres;1 de enero de 2021;3.327
Total Nacional;31 Navarra;70 años;Hombres;1 de enero de 2021;3.027
Total Nacional;31 Navarra;70 años;Mujeres;1 de enero de 2021;3.203
Total Nacional;31 Navarra;71 años;Hombres;1 de enero de 2021;3.139
Total Nacional;31 Navarra;71 años;Mujeres;1 de enero de 2021;3.286
Total Nacional;31 Navarra;72 años;Hombres;1 de enero de 2021;3.065
Total Nacional;31 Navarra;72 años;Mujeres;1 de enero de 2021;3.502
Total Nacional;31 Navarra;73 años;Hombres;1 de enero de 2021;2.850
Total Nacional;31 Navarra;73 años;Mujeres;1 de enero de 2021;3.219
Total Nacional;31 Navarra;74 años;Hombres;1 de enero de 2021;2.720
Total Nacional;31 Navarra;74 años;Mujeres;1 de enero de 2021;3.107
Total Nacional;31 Navarra;75 años;Hombres;1 de enero de 2021;2.809
Total Nacional;31 Navarra;75 años;Mujeres;1 de enero de 2021;3.199
Total Nacional;31 Navarra;76 años;Hombres;1 de enero de 2021;2.423
Total Nacional;31 Navarra;76 años;Mujeres;1 de enero de 2021;2.889
Total Nacional;31 Navarra;77 años;Hombres;1 de enero de 2021;2.432
Total Nacional;31 Navarra;77 años;Mujeres;1 de enero de 2021;2.870
Total Nacional;31 Navarra;78 años;Hombres;1 de enero de 2021;2.144
Total Nacional;31 Navarra;78 años;Mujeres;1 de enero de 2021;2.462
Total Nacional;31 Navarra;79 años;Hombres;1 de enero de 2021;1.895
Total Nacional;31 Navarra;79 años;Mujeres;1 de enero de 2021;2.287
Total Nacional;31 Navarra;80 años;Hombres;1 de enero de 2021;1.857
Total Nacional;31 Navarra;80 años;Mujeres;1 de enero de 2021;2.437
Total Nacional;31 Navarra;81 años;Hombres;1 de enero de 2021;1.370
Total Nacional;31 Navarra;81 años;Mujeres;1 de enero de 2021;1.856
Total Nacional;31 Navarra;82 años;Hombres;1 de enero de 2021;1.321
Total Nacional;31 Navarra;82 años;Mujeres;1 de enero de 2021;1.898
Total Nacional;31 Navarra;83 años;Hombres;1 de enero de 2021;1.326
Total Nacional;31 Navarra;83 años;Mujeres;1 de enero de 2021;1.914
Total Nacional;31 Navarra;84 años;Hombres;1 de enero de 2021;1.511
Total Nacional;31 Navarra;84 años;Mujeres;1 de enero de 2021;2.134
Total Nacional;31 Navarra;85 años;Hombres;1 de enero de 2021;1.373
Total Nacional;31 Navarra;85 años;Mujeres;1 de enero de 2021;2.117
Total Nacional;31 Navarra;86 años;Hombres;1 de enero de 2021;1.140
Total Nacional;31 Navarra;86 años;Mujeres;1 de enero de 2021;1.863
Total Nacional;31 Navarra;87 años;Hombres;1 de enero de 2021;1.067
Total Nacional;31 Navarra;87 años;Mujeres;1 de enero de 2021;1.835
Total Nacional;31 Navarra;88 años;Hombres;1 de enero de 2021;939
Total Nacional;31 Navarra;88 años;Mujeres;1 de enero de 2021;1.737
Total Nacional;31 Navarra;89 años;Hombres;1 de enero de 2021;709
Total Nacional;31 Navarra;89 años;Mujeres;1 de enero de 2021;1.492
Total Nacional;31 Navarra;90 años;Hombres;1 de enero de 2021;709
Total Nacional;31 Navarra;90 años;Mujeres;1 de enero de 2021;1.387
Total Nacional;31 Navarra;91 años;Hombres;1 de enero de 2021;504
Total Nacional;31 Navarra;91 años;Mujeres;1 de enero de 2021;1.122
Total Nacional;31 Navarra;92 años;Hombres;1 de enero de 2021;393
Total Nacional;31 Navarra;92 años;Mujeres;1 de enero de 2021;980
Total Nacional;31 Navarra;93 años;Hombres;1 de enero de 2021;271
Total Nacional;31 Navarra;93 años;Mujeres;1 de enero de 2021;742
Total Nacional;31 Navarra;94 años;Hombres;1 de enero de 2021;233
Total Nacional;31 Navarra;94 años;Mujeres;1 de enero de 2021;640
Total Nacional;31 Navarra;95 años;Hombres;1 de enero de 2021;142
Total Nacional;31 Navarra;95 años;Mujeres;1 de enero de 2021;514
Total Nacional;31 Navarra;96 años;Hombres;1 de enero de 2021;119
Total Nacional;31 Navarra;96 años;Mujeres;1 de enero de 2021;361
Total Nacional;31 Navarra;97 años;Hombres;1 de enero de 2021;83
Total Nacional;31 Navarra;97 años;Mujeres;1 de enero de 2021;248
Total Nacional;31 Navarra;98 años;Hombres;1 de enero de 2021;48
Total Nacional;31 Navarra;98 años;Mujeres;1 de enero de 2021;225
Total Nacional;31 Navarra;99 años;Hombres;1 de enero de 2021;31
Total Nacional;31 Navarra;99 años;Mujeres;1 de enero de 2021;121
Total Nacional;31 Navarra;100 y más años;Hombres;1 de enero de 2021;32
Total Nacional;31 Navarra;100 y más años;Mujeres;1 de enero de 2021;182
Total Nacional;32 Ourense;0 años;Hombres;1 de enero de 2021;790
Total Nacional;32 Ourense;0 años;Mujeres;1 de enero de 2021;695
Total Nacional;32 Ourense;1 año;Hombres;1 de enero de 2021;786
Total Nacional;32 Ourense;1 año;Mujeres;1 de enero de 2021;727
Total Nacional;32 Ourense;2 años;Hombres;1 de enero de 2021;777
Total Nacional;32 Ourense;2 años;Mujeres;1 de enero de 2021;763
Total Nacional;32 Ourense;3 años;Hombres;1 de enero de 2021;929
Total Nacional;32 Ourense;3 años;Mujeres;1 de enero de 2021;882
Total Nacional;32 Ourense;4 años;Hombres;1 de enero de 2021;1.002
Total Nacional;32 Ourense;4 años;Mujeres;1 de enero de 2021;893
Total Nacional;32 Ourense;5 años;Hombres;1 de enero de 2021;1.012
Total Nacional;32 Ourense;5 años;Mujeres;1 de enero de 2021;965
Total Nacional;32 Ourense;6 años;Hombres;1 de enero de 2021;1.045
Total Nacional;32 Ourense;6 años;Mujeres;1 de enero de 2021;939
Total Nacional;32 Ourense;7 años;Hombres;1 de enero de 2021;1.021
Total Nacional;32 Ourense;7 años;Mujeres;1 de enero de 2021;976
Total Nacional;32 Ourense;8 años;Hombres;1 de enero de 2021;1.055
Total Nacional;32 Ourense;8 años;Mujeres;1 de enero de 2021;995
Total Nacional;32 Ourense;9 años;Hombres;1 de enero de 2021;1.092
Total Nacional;32 Ourense;9 años;Mujeres;1 de enero de 2021;1.034
Total Nacional;32 Ourense;10 años;Hombres;1 de enero de 2021;1.161
Total Nacional;32 Ourense;10 años;Mujeres;1 de enero de 2021;1.051
Total Nacional;32 Ourense;11 años;Hombres;1 de enero de 2021;1.173
Total Nacional;32 Ourense;11 años;Mujeres;1 de enero de 2021;1.069
Total Nacional;32 Ourense;12 años;Hombres;1 de enero de 2021;1.183
Total Nacional;32 Ourense;12 años;Mujeres;1 de enero de 2021;1.172
Total Nacional;32 Ourense;13 años;Hombres;1 de enero de 2021;1.118
Total Nacional;32 Ourense;13 años;Mujeres;1 de enero de 2021;1.127
Total Nacional;32 Ourense;14 años;Hombres;1 de enero de 2021;1.143
Total Nacional;32 Ourense;14 años;Mujeres;1 de enero de 2021;1.109
Total Nacional;32 Ourense;15 años;Hombres;1 de enero de 2021;1.102
Total Nacional;32 Ourense;15 años;Mujeres;1 de enero de 2021;1.050
Total Nacional;32 Ourense;16 años;Hombres;1 de enero de 2021;1.119
Total Nacional;32 Ourense;16 años;Mujeres;1 de enero de 2021;1.097
Total Nacional;32 Ourense;17 años;Hombres;1 de enero de 2021;1.197
Total Nacional;32 Ourense;17 años;Mujeres;1 de enero de 2021;1.121
Total Nacional;32 Ourense;18 años;Hombres;1 de enero de 2021;1.070
Total Nacional;32 Ourense;18 años;Mujeres;1 de enero de 2021;1.046
Total Nacional;32 Ourense;19 años;Hombres;1 de enero de 2021;1.095
Total Nacional;32 Ourense;19 años;Mujeres;1 de enero de 2021;1.067
Total Nacional;32 Ourense;20 años;Hombres;1 de enero de 2021;1.166
Total Nacional;32 Ourense;20 años;Mujeres;1 de enero de 2021;1.106
Total Nacional;32 Ourense;21 años;Hombres;1 de enero de 2021;1.140
Total Nacional;32 Ourense;21 años;Mujeres;1 de enero de 2021;1.078
Total Nacional;32 Ourense;22 años;Hombres;1 de enero de 2021;1.080
Total Nacional;32 Ourense;22 años;Mujeres;1 de enero de 2021;1.119
Total Nacional;32 Ourense;23 años;Hombres;1 de enero de 2021;1.214
Total Nacional;32 Ourense;23 años;Mujeres;1 de enero de 2021;1.127
Total Nacional;32 Ourense;24 años;Hombres;1 de enero de 2021;1.232
Total Nacional;32 Ourense;24 años;Mujeres;1 de enero de 2021;1.097
Total Nacional;32 Ourense;25 años;Hombres;1 de enero de 2021;1.233
Total Nacional;32 Ourense;25 años;Mujeres;1 de enero de 2021;1.187
Total Nacional;32 Ourense;26 años;Hombres;1 de enero de 2021;1.258
Total Nacional;32 Ourense;26 años;Mujeres;1 de enero de 2021;1.202
Total Nacional;32 Ourense;27 años;Hombres;1 de enero de 2021;1.350
Total Nacional;32 Ourense;27 años;Mujeres;1 de enero de 2021;1.323
Total Nacional;32 Ourense;28 años;Hombres;1 de enero de 2021;1.361
Total Nacional;32 Ourense;28 años;Mujeres;1 de enero de 2021;1.306
Total Nacional;32 Ourense;29 años;Hombres;1 de enero de 2021;1.361
Total Nacional;32 Ourense;29 años;Mujeres;1 de enero de 2021;1.330
Total Nacional;32 Ourense;30 años;Hombres;1 de enero de 2021;1.369
Total Nacional;32 Ourense;30 años;Mujeres;1 de enero de 2021;1.317
Total Nacional;32 Ourense;31 años;Hombres;1 de enero de 2021;1.460
Total Nacional;32 Ourense;31 años;Mujeres;1 de enero de 2021;1.410
Total Nacional;32 Ourense;32 años;Hombres;1 de enero de 2021;1.454
Total Nacional;32 Ourense;32 años;Mujeres;1 de enero de 2021;1.429
Total Nacional;32 Ourense;33 años;Hombres;1 de enero de 2021;1.491
Total Nacional;32 Ourense;33 años;Mujeres;1 de enero de 2021;1.461
Total Nacional;32 Ourense;34 años;Hombres;1 de enero de 2021;1.476
Total Nacional;32 Ourense;34 años;Mujeres;1 de enero de 2021;1.555
Total Nacional;32 Ourense;35 años;Hombres;1 de enero de 2021;1.647
Total Nacional;32 Ourense;35 años;Mujeres;1 de enero de 2021;1.630
Total Nacional;32 Ourense;36 años;Hombres;1 de enero de 2021;1.734
Total Nacional;32 Ourense;36 años;Mujeres;1 de enero de 2021;1.639
Total Nacional;32 Ourense;37 años;Hombres;1 de enero de 2021;1.844
Total Nacional;32 Ourense;37 años;Mujeres;1 de enero de 2021;1.825
Total Nacional;32 Ourense;38 años;Hombres;1 de enero de 2021;1.815
Total Nacional;32 Ourense;38 años;Mujeres;1 de enero de 2021;1.753
Total Nacional;32 Ourense;39 años;Hombres;1 de enero de 2021;1.973
Total Nacional;32 Ourense;39 años;Mujeres;1 de enero de 2021;1.906
Total Nacional;32 Ourense;40 años;Hombres;1 de enero de 2021;2.009
Total Nacional;32 Ourense;40 años;Mujeres;1 de enero de 2021;2.027
Total Nacional;32 Ourense;41 años;Hombres;1 de enero de 2021;2.197
Total Nacional;32 Ourense;41 años;Mujeres;1 de enero de 2021;2.116
Total Nacional;32 Ourense;42 años;Hombres;1 de enero de 2021;2.197
Total Nacional;32 Ourense;42 años;Mujeres;1 de enero de 2021;2.152
Total Nacional;32 Ourense;43 años;Hombres;1 de enero de 2021;2.276
Total Nacional;32 Ourense;43 años;Mujeres;1 de enero de 2021;2.248
Total Nacional;32 Ourense;44 años;Hombres;1 de enero de 2021;2.278
Total Nacional;32 Ourense;44 años;Mujeres;1 de enero de 2021;2.437
Total Nacional;32 Ourense;45 años;Hombres;1 de enero de 2021;2.214
Total Nacional;32 Ourense;45 años;Mujeres;1 de enero de 2021;2.321
Total Nacional;32 Ourense;46 años;Hombres;1 de enero de 2021;2.237
Total Nacional;32 Ourense;46 años;Mujeres;1 de enero de 2021;2.264
Total Nacional;32 Ourense;47 años;Hombres;1 de enero de 2021;2.193
Total Nacional;32 Ourense;47 años;Mujeres;1 de enero de 2021;2.219
Total Nacional;32 Ourense;48 años;Hombres;1 de enero de 2021;2.190
Total Nacional;32 Ourense;48 años;Mujeres;1 de enero de 2021;2.173
Total Nacional;32 Ourense;49 años;Hombres;1 de enero de 2021;2.200
Total Nacional;32 Ourense;49 años;Mujeres;1 de enero de 2021;2.202
Total Nacional;32 Ourense;50 años;Hombres;1 de enero de 2021;2.258
Total Nacional;32 Ourense;50 años;Mujeres;1 de enero de 2021;2.147
Total Nacional;32 Ourense;51 años;Hombres;1 de enero de 2021;2.204
Total Nacional;32 Ourense;51 años;Mujeres;1 de enero de 2021;2.331
Total Nacional;32 Ourense;52 años;Hombres;1 de enero de 2021;2.330
Total Nacional;32 Ourense;52 años;Mujeres;1 de enero de 2021;2.318
Total Nacional;32 Ourense;53 años;Hombres;1 de enero de 2021;2.332
Total Nacional;32 Ourense;53 años;Mujeres;1 de enero de 2021;2.363
Total Nacional;32 Ourense;54 años;Hombres;1 de enero de 2021;2.210
Total Nacional;32 Ourense;54 años;Mujeres;1 de enero de 2021;2.330
Total Nacional;32 Ourense;55 años;Hombres;1 de enero de 2021;2.159
Total Nacional;32 Ourense;55 años;Mujeres;1 de enero de 2021;2.276
Total Nacional;32 Ourense;56 años;Hombres;1 de enero de 2021;2.186
Total Nacional;32 Ourense;56 años;Mujeres;1 de enero de 2021;2.295
Total Nacional;32 Ourense;57 años;Hombres;1 de enero de 2021;2.138
Total Nacional;32 Ourense;57 años;Mujeres;1 de enero de 2021;2.326
Total Nacional;32 Ourense;58 años;Hombres;1 de enero de 2021;2.155
Total Nacional;32 Ourense;58 años;Mujeres;1 de enero de 2021;2.285
Total Nacional;32 Ourense;59 años;Hombres;1 de enero de 2021;2.322
Total Nacional;32 Ourense;59 años;Mujeres;1 de enero de 2021;2.349
Total Nacional;32 Ourense;60 años;Hombres;1 de enero de 2021;2.251
Total Nacional;32 Ourense;60 años;Mujeres;1 de enero de 2021;2.466
Total Nacional;32 Ourense;61 años;Hombres;1 de enero de 2021;2.235
Total Nacional;32 Ourense;61 años;Mujeres;1 de enero de 2021;2.345
Total Nacional;32 Ourense;62 años;Hombres;1 de enero de 2021;2.152
Total Nacional;32 Ourense;62 años;Mujeres;1 de enero de 2021;2.271
Total Nacional;32 Ourense;63 años;Hombres;1 de enero de 2021;2.165
Total Nacional;32 Ourense;63 años;Mujeres;1 de enero de 2021;2.247
Total Nacional;32 Ourense;64 años;Hombres;1 de enero de 2021;2.031
Total Nacional;32 Ourense;64 años;Mujeres;1 de enero de 2021;2.164
Total Nacional;32 Ourense;65 años;Hombres;1 de enero de 2021;2.010
Total Nacional;32 Ourense;65 años;Mujeres;1 de enero de 2021;1.970
Total Nacional;32 Ourense;66 años;Hombres;1 de enero de 2021;2.091
Total Nacional;32 Ourense;66 años;Mujeres;1 de enero de 2021;2.057
Total Nacional;32 Ourense;67 años;Hombres;1 de enero de 2021;1.998
Total Nacional;32 Ourense;67 años;Mujeres;1 de enero de 2021;2.131
Total Nacional;32 Ourense;68 años;Hombres;1 de enero de 2021;1.950
Total Nacional;32 Ourense;68 años;Mujeres;1 de enero de 2021;2.185
Total Nacional;32 Ourense;69 años;Hombres;1 de enero de 2021;1.830
Total Nacional;32 Ourense;69 años;Mujeres;1 de enero de 2021;2.064
Total Nacional;32 Ourense;70 años;Hombres;1 de enero de 2021;1.964
Total Nacional;32 Ourense;70 años;Mujeres;1 de enero de 2021;2.138
Total Nacional;32 Ourense;71 años;Hombres;1 de enero de 2021;1.980
Total Nacional;32 Ourense;71 años;Mujeres;1 de enero de 2021;2.195
Total Nacional;32 Ourense;72 años;Hombres;1 de enero de 2021;2.044
Total Nacional;32 Ourense;72 años;Mujeres;1 de enero de 2021;2.167
Total Nacional;32 Ourense;73 años;Hombres;1 de enero de 2021;1.814
Total Nacional;32 Ourense;73 años;Mujeres;1 de enero de 2021;2.085
Total Nacional;32 Ourense;74 años;Hombres;1 de enero de 2021;1.860
Total Nacional;32 Ourense;74 años;Mujeres;1 de enero de 2021;2.146
Total Nacional;32 Ourense;75 años;Hombres;1 de enero de 2021;2.018
Total Nacional;32 Ourense;75 años;Mujeres;1 de enero de 2021;2.300
Total Nacional;32 Ourense;76 años;Hombres;1 de enero de 2021;1.761
Total Nacional;32 Ourense;76 años;Mujeres;1 de enero de 2021;2.150
Total Nacional;32 Ourense;77 años;Hombres;1 de enero de 2021;1.718
Total Nacional;32 Ourense;77 años;Mujeres;1 de enero de 2021;2.219
Total Nacional;32 Ourense;78 años;Hombres;1 de enero de 2021;1.545
Total Nacional;32 Ourense;78 años;Mujeres;1 de enero de 2021;1.932
Total Nacional;32 Ourense;79 años;Hombres;1 de enero de 2021;1.463
Total Nacional;32 Ourense;79 años;Mujeres;1 de enero de 2021;1.891
Total Nacional;32 Ourense;80 años;Hombres;1 de enero de 2021;1.496
Total Nacional;32 Ourense;80 años;Mujeres;1 de enero de 2021;1.995
