Total Nacional;Provincias;Edad simple;Sexo;Periodo;Total
Total Nacional;45 Toledo;80 años;Hombres;1 de enero de 2018;1.858
Total Nacional;45 Toledo;80 años;Mujeres;1 de enero de 2018;2.443
Total Nacional;45 Toledo;81 años;Hombres;1 de enero de 2018;1.873
Total Nacional;45 Toledo;81 años;Mujeres;1 de enero de 2018;2.546
Total Nacional;45 Toledo;82 años;Hombres;1 de enero de 2018;1.744
Total Nacional;45 Toledo;82 años;Mujeres;1 de enero de 2018;2.371
Total Nacional;45 Toledo;83 años;Hombres;1 de enero de 2018;1.701
Total Nacional;45 Toledo;83 años;Mujeres;1 de enero de 2018;2.270
Total Nacional;45 Toledo;84 años;Hombres;1 de enero de 2018;1.618
Total Nacional;45 Toledo;84 años;Mujeres;1 de enero de 2018;2.255
Total Nacional;45 Toledo;85 años;Hombres;1 de enero de 2018;1.544
Total Nacional;45 Toledo;85 años;Mujeres;1 de enero de 2018;2.152
Total Nacional;45 Toledo;86 años;Hombres;1 de enero de 2018;1.350
Total Nacional;45 Toledo;86 años;Mujeres;1 de enero de 2018;1.972
Total Nacional;45 Toledo;87 años;Hombres;1 de enero de 2018;1.189
Total Nacional;45 Toledo;87 años;Mujeres;1 de enero de 2018;1.872
Total Nacional;45 Toledo;88 años;Hombres;1 de enero de 2018;1.007
Total Nacional;45 Toledo;88 años;Mujeres;1 de enero de 2018;1.639
Total Nacional;45 Toledo;89 años;Hombres;1 de enero de 2018;836
Total Nacional;45 Toledo;89 años;Mujeres;1 de enero de 2018;1.467
Total Nacional;45 Toledo;90 años;Hombres;1 de enero de 2018;702
Total Nacional;45 Toledo;90 años;Mujeres;1 de enero de 2018;1.213
Total Nacional;45 Toledo;91 años;Hombres;1 de enero de 2018;584
Total Nacional;45 Toledo;91 años;Mujeres;1 de enero de 2018;1.077
Total Nacional;45 Toledo;92 años;Hombres;1 de enero de 2018;400
Total Nacional;45 Toledo;92 años;Mujeres;1 de enero de 2018;847
Total Nacional;45 Toledo;93 años;Hombres;1 de enero de 2018;349
Total Nacional;45 Toledo;93 años;Mujeres;1 de enero de 2018;696
Total Nacional;45 Toledo;94 años;Hombres;1 de enero de 2018;253
Total Nacional;45 Toledo;94 años;Mujeres;1 de enero de 2018;519
Total Nacional;45 Toledo;95 años;Hombres;1 de enero de 2018;200
Total Nacional;45 Toledo;95 años;Mujeres;1 de enero de 2018;416
Total Nacional;45 Toledo;96 años;Hombres;1 de enero de 2018;123
Total Nacional;45 Toledo;96 años;Mujeres;1 de enero de 2018;317
Total Nacional;45 Toledo;97 años;Hombres;1 de enero de 2018;76
Total Nacional;45 Toledo;97 años;Mujeres;1 de enero de 2018;216
Total Nacional;45 Toledo;98 años;Hombres;1 de enero de 2018;35
Total Nacional;45 Toledo;98 años;Mujeres;1 de enero de 2018;112
Total Nacional;45 Toledo;99 años;Hombres;1 de enero de 2018;45
Total Nacional;45 Toledo;99 años;Mujeres;1 de enero de 2018;110
Total Nacional;45 Toledo;100 y más años;Hombres;1 de enero de 2018;31
Total Nacional;45 Toledo;100 y más años;Mujeres;1 de enero de 2018;142
Total Nacional;46 Valencia/València;0 años;Hombres;1 de enero de 2018;10.630
Total Nacional;46 Valencia/València;0 años;Mujeres;1 de enero de 2018;9.914
Total Nacional;46 Valencia/València;1 año;Hombres;1 de enero de 2018;11.293
Total Nacional;46 Valencia/València;1 año;Mujeres;1 de enero de 2018;10.704
Total Nacional;46 Valencia/València;2 años;Hombres;1 de enero de 2018;11.830
Total Nacional;46 Valencia/València;2 años;Mujeres;1 de enero de 2018;11.123
Total Nacional;46 Valencia/València;3 años;Hombres;1 de enero de 2018;12.121
Total Nacional;46 Valencia/València;3 años;Mujeres;1 de enero de 2018;11.355
Total Nacional;46 Valencia/València;4 años;Hombres;1 de enero de 2018;12.018
Total Nacional;46 Valencia/València;4 años;Mujeres;1 de enero de 2018;11.280
Total Nacional;46 Valencia/València;5 años;Hombres;1 de enero de 2018;12.830
Total Nacional;46 Valencia/València;5 años;Mujeres;1 de enero de 2018;12.248
Total Nacional;46 Valencia/València;6 años;Hombres;1 de enero de 2018;13.333
Total Nacional;46 Valencia/València;6 años;Mujeres;1 de enero de 2018;12.505
Total Nacional;46 Valencia/València;7 años;Hombres;1 de enero de 2018;13.912
Total Nacional;46 Valencia/València;7 años;Mujeres;1 de enero de 2018;12.868
Total Nacional;46 Valencia/València;8 años;Hombres;1 de enero de 2018;14.035
Total Nacional;46 Valencia/València;8 años;Mujeres;1 de enero de 2018;13.090
Total Nacional;46 Valencia/València;9 años;Hombres;1 de enero de 2018;14.881
Total Nacional;46 Valencia/València;9 años;Mujeres;1 de enero de 2018;14.083
Total Nacional;46 Valencia/València;10 años;Hombres;1 de enero de 2018;14.672
Total Nacional;46 Valencia/València;10 años;Mujeres;1 de enero de 2018;13.840
Total Nacional;46 Valencia/València;11 años;Hombres;1 de enero de 2018;14.192
Total Nacional;46 Valencia/València;11 años;Mujeres;1 de enero de 2018;13.477
Total Nacional;46 Valencia/València;12 años;Hombres;1 de enero de 2018;13.994
Total Nacional;46 Valencia/València;12 años;Mujeres;1 de enero de 2018;13.469
Total Nacional;46 Valencia/València;13 años;Hombres;1 de enero de 2018;13.956
Total Nacional;46 Valencia/València;13 años;Mujeres;1 de enero de 2018;13.044
Total Nacional;46 Valencia/València;14 años;Hombres;1 de enero de 2018;13.458
Total Nacional;46 Valencia/València;14 años;Mujeres;1 de enero de 2018;13.044
Total Nacional;46 Valencia/València;15 años;Hombres;1 de enero de 2018;13.061
Total Nacional;46 Valencia/València;15 años;Mujeres;1 de enero de 2018;12.083
Total Nacional;46 Valencia/València;16 años;Hombres;1 de enero de 2018;12.916
Total Nacional;46 Valencia/València;16 años;Mujeres;1 de enero de 2018;12.172
Total Nacional;46 Valencia/València;17 años;Hombres;1 de enero de 2018;12.896
Total Nacional;46 Valencia/València;17 años;Mujeres;1 de enero de 2018;12.363
Total Nacional;46 Valencia/València;18 años;Hombres;1 de enero de 2018;12.576
Total Nacional;46 Valencia/València;18 años;Mujeres;1 de enero de 2018;12.028
Total Nacional;46 Valencia/València;19 años;Hombres;1 de enero de 2018;12.343
Total Nacional;46 Valencia/València;19 años;Mujeres;1 de enero de 2018;11.571
Total Nacional;46 Valencia/València;20 años;Hombres;1 de enero de 2018;12.479
Total Nacional;46 Valencia/València;20 años;Mujeres;1 de enero de 2018;11.826
Total Nacional;46 Valencia/València;21 años;Hombres;1 de enero de 2018;12.484
Total Nacional;46 Valencia/València;21 años;Mujeres;1 de enero de 2018;11.663
Total Nacional;46 Valencia/València;22 años;Hombres;1 de enero de 2018;12.361
Total Nacional;46 Valencia/València;22 años;Mujeres;1 de enero de 2018;11.799
Total Nacional;46 Valencia/València;23 años;Hombres;1 de enero de 2018;12.507
Total Nacional;46 Valencia/València;23 años;Mujeres;1 de enero de 2018;11.939
Total Nacional;46 Valencia/València;24 años;Hombres;1 de enero de 2018;13.241
Total Nacional;46 Valencia/València;24 años;Mujeres;1 de enero de 2018;12.521
Total Nacional;46 Valencia/València;25 años;Hombres;1 de enero de 2018;13.357
Total Nacional;46 Valencia/València;25 años;Mujeres;1 de enero de 2018;12.943
Total Nacional;46 Valencia/València;26 años;Hombres;1 de enero de 2018;13.120
Total Nacional;46 Valencia/València;26 años;Mujeres;1 de enero de 2018;13.051
Total Nacional;46 Valencia/València;27 años;Hombres;1 de enero de 2018;13.522
Total Nacional;46 Valencia/València;27 años;Mujeres;1 de enero de 2018;13.094
Total Nacional;46 Valencia/València;28 años;Hombres;1 de enero de 2018;13.535
Total Nacional;46 Valencia/València;28 años;Mujeres;1 de enero de 2018;13.395
Total Nacional;46 Valencia/València;29 años;Hombres;1 de enero de 2018;13.871
Total Nacional;46 Valencia/València;29 años;Mujeres;1 de enero de 2018;13.544
Total Nacional;46 Valencia/València;30 años;Hombres;1 de enero de 2018;14.245
Total Nacional;46 Valencia/València;30 años;Mujeres;1 de enero de 2018;13.676
Total Nacional;46 Valencia/València;31 años;Hombres;1 de enero de 2018;14.284
Total Nacional;46 Valencia/València;31 años;Mujeres;1 de enero de 2018;14.549
Total Nacional;46 Valencia/València;32 años;Hombres;1 de enero de 2018;15.100
Total Nacional;46 Valencia/València;32 años;Mujeres;1 de enero de 2018;15.168
Total Nacional;46 Valencia/València;33 años;Hombres;1 de enero de 2018;16.016
Total Nacional;46 Valencia/València;33 años;Mujeres;1 de enero de 2018;16.086
Total Nacional;46 Valencia/València;34 años;Hombres;1 de enero de 2018;16.457
Total Nacional;46 Valencia/València;34 años;Mujeres;1 de enero de 2018;16.175
Total Nacional;46 Valencia/València;35 años;Hombres;1 de enero de 2018;18.031
Total Nacional;46 Valencia/València;35 años;Mujeres;1 de enero de 2018;17.580
Total Nacional;46 Valencia/València;36 años;Hombres;1 de enero de 2018;19.090
Total Nacional;46 Valencia/València;36 años;Mujeres;1 de enero de 2018;18.396
Total Nacional;46 Valencia/València;37 años;Hombres;1 de enero de 2018;20.193
Total Nacional;46 Valencia/València;37 años;Mujeres;1 de enero de 2018;19.887
Total Nacional;46 Valencia/València;38 años;Hombres;1 de enero de 2018;21.242
Total Nacional;46 Valencia/València;38 años;Mujeres;1 de enero de 2018;20.743
Total Nacional;46 Valencia/València;39 años;Hombres;1 de enero de 2018;22.751
Total Nacional;46 Valencia/València;39 años;Mujeres;1 de enero de 2018;21.742
Total Nacional;46 Valencia/València;40 años;Hombres;1 de enero de 2018;23.256
Total Nacional;46 Valencia/València;40 años;Mujeres;1 de enero de 2018;22.019
Total Nacional;46 Valencia/València;41 años;Hombres;1 de enero de 2018;23.154
Total Nacional;46 Valencia/València;41 años;Mujeres;1 de enero de 2018;22.192
Total Nacional;46 Valencia/València;42 años;Hombres;1 de enero de 2018;23.242
Total Nacional;46 Valencia/València;42 años;Mujeres;1 de enero de 2018;21.855
Total Nacional;46 Valencia/València;43 años;Hombres;1 de enero de 2018;22.774
Total Nacional;46 Valencia/València;43 años;Mujeres;1 de enero de 2018;22.182
Total Nacional;46 Valencia/València;44 años;Hombres;1 de enero de 2018;21.966
Total Nacional;46 Valencia/València;44 años;Mujeres;1 de enero de 2018;20.953
Total Nacional;46 Valencia/València;45 años;Hombres;1 de enero de 2018;21.952
Total Nacional;46 Valencia/València;45 años;Mujeres;1 de enero de 2018;20.742
Total Nacional;46 Valencia/València;46 años;Hombres;1 de enero de 2018;21.515
Total Nacional;46 Valencia/València;46 años;Mujeres;1 de enero de 2018;20.733
Total Nacional;46 Valencia/València;47 años;Hombres;1 de enero de 2018;21.308
Total Nacional;46 Valencia/València;47 años;Mujeres;1 de enero de 2018;20.391
Total Nacional;46 Valencia/València;48 años;Hombres;1 de enero de 2018;20.805
Total Nacional;46 Valencia/València;48 años;Mujeres;1 de enero de 2018;20.251
Total Nacional;46 Valencia/València;49 años;Hombres;1 de enero de 2018;20.501
Total Nacional;46 Valencia/València;49 años;Mujeres;1 de enero de 2018;20.079
Total Nacional;46 Valencia/València;50 años;Hombres;1 de enero de 2018;20.705
Total Nacional;46 Valencia/València;50 años;Mujeres;1 de enero de 2018;20.425
Total Nacional;46 Valencia/València;51 años;Hombres;1 de enero de 2018;20.040
Total Nacional;46 Valencia/València;51 años;Mujeres;1 de enero de 2018;19.745
Total Nacional;46 Valencia/València;52 años;Hombres;1 de enero de 2018;19.611
Total Nacional;46 Valencia/València;52 años;Mujeres;1 de enero de 2018;19.644
Total Nacional;46 Valencia/València;53 años;Hombres;1 de enero de 2018;19.653
Total Nacional;46 Valencia/València;53 años;Mujeres;1 de enero de 2018;19.871
Total Nacional;46 Valencia/València;54 años;Hombres;1 de enero de 2018;18.703
Total Nacional;46 Valencia/València;54 años;Mujeres;1 de enero de 2018;18.615
Total Nacional;46 Valencia/València;55 años;Hombres;1 de enero de 2018;17.550
Total Nacional;46 Valencia/València;55 años;Mujeres;1 de enero de 2018;18.383
Total Nacional;46 Valencia/València;56 años;Hombres;1 de enero de 2018;17.188
Total Nacional;46 Valencia/València;56 años;Mujeres;1 de enero de 2018;17.933
Total Nacional;46 Valencia/València;57 años;Hombres;1 de enero de 2018;17.273
Total Nacional;46 Valencia/València;57 años;Mujeres;1 de enero de 2018;18.242
Total Nacional;46 Valencia/València;58 años;Hombres;1 de enero de 2018;17.239
Total Nacional;46 Valencia/València;58 años;Mujeres;1 de enero de 2018;18.041
Total Nacional;46 Valencia/València;59 años;Hombres;1 de enero de 2018;16.177
Total Nacional;46 Valencia/València;59 años;Mujeres;1 de enero de 2018;17.077
Total Nacional;46 Valencia/València;60 años;Hombres;1 de enero de 2018;15.647
Total Nacional;46 Valencia/València;60 años;Mujeres;1 de enero de 2018;16.664
Total Nacional;46 Valencia/València;61 años;Hombres;1 de enero de 2018;14.365
Total Nacional;46 Valencia/València;61 años;Mujeres;1 de enero de 2018;15.640
Total Nacional;46 Valencia/València;62 años;Hombres;1 de enero de 2018;14.199
Total Nacional;46 Valencia/València;62 años;Mujeres;1 de enero de 2018;15.133
Total Nacional;46 Valencia/València;63 años;Hombres;1 de enero de 2018;13.213
Total Nacional;46 Valencia/València;63 años;Mujeres;1 de enero de 2018;14.599
Total Nacional;46 Valencia/València;64 años;Hombres;1 de enero de 2018;13.059
Total Nacional;46 Valencia/València;64 años;Mujeres;1 de enero de 2018;14.491
Total Nacional;46 Valencia/València;65 años;Hombres;1 de enero de 2018;13.370
Total Nacional;46 Valencia/València;65 años;Mujeres;1 de enero de 2018;14.687
Total Nacional;46 Valencia/València;66 años;Hombres;1 de enero de 2018;12.360
Total Nacional;46 Valencia/València;66 años;Mujeres;1 de enero de 2018;13.682
Total Nacional;46 Valencia/València;67 años;Hombres;1 de enero de 2018;11.923
Total Nacional;46 Valencia/València;67 años;Mujeres;1 de enero de 2018;13.566
Total Nacional;46 Valencia/València;68 años;Hombres;1 de enero de 2018;11.930
Total Nacional;46 Valencia/València;68 años;Mujeres;1 de enero de 2018;13.952
Total Nacional;46 Valencia/València;69 años;Hombres;1 de enero de 2018;12.431
Total Nacional;46 Valencia/València;69 años;Mujeres;1 de enero de 2018;14.259
Total Nacional;46 Valencia/València;70 años;Hombres;1 de enero de 2018;11.130
Total Nacional;46 Valencia/València;70 años;Mujeres;1 de enero de 2018;13.187
Total Nacional;46 Valencia/València;71 años;Hombres;1 de enero de 2018;10.638
Total Nacional;46 Valencia/València;71 años;Mujeres;1 de enero de 2018;12.370
Total Nacional;46 Valencia/València;72 años;Hombres;1 de enero de 2018;10.499
Total Nacional;46 Valencia/València;72 años;Mujeres;1 de enero de 2018;12.785
Total Nacional;46 Valencia/València;73 años;Hombres;1 de enero de 2018;9.894
Total Nacional;46 Valencia/València;73 años;Mujeres;1 de enero de 2018;12.259
Total Nacional;46 Valencia/València;74 años;Hombres;1 de enero de 2018;9.623
Total Nacional;46 Valencia/València;74 años;Mujeres;1 de enero de 2018;11.828
Total Nacional;46 Valencia/València;75 años;Hombres;1 de enero de 2018;8.327
Total Nacional;46 Valencia/València;75 años;Mujeres;1 de enero de 2018;10.495
Total Nacional;46 Valencia/València;76 años;Hombres;1 de enero de 2018;7.545
Total Nacional;46 Valencia/València;76 años;Mujeres;1 de enero de 2018;9.385
Total Nacional;46 Valencia/València;77 años;Hombres;1 de enero de 2018;9.894
Total Nacional;46 Valencia/València;77 años;Mujeres;1 de enero de 2018;12.902
Total Nacional;46 Valencia/València;78 años;Hombres;1 de enero de 2018;5.193
Total Nacional;46 Valencia/València;78 años;Mujeres;1 de enero de 2018;7.250
Total Nacional;46 Valencia/València;79 años;Hombres;1 de enero de 2018;6.357
Total Nacional;46 Valencia/València;79 años;Mujeres;1 de enero de 2018;9.046
Total Nacional;46 Valencia/València;80 años;Hombres;1 de enero de 2018;6.870
Total Nacional;46 Valencia/València;80 años;Mujeres;1 de enero de 2018;9.670
Total Nacional;46 Valencia/València;81 años;Hombres;1 de enero de 2018;6.324
Total Nacional;46 Valencia/València;81 años;Mujeres;1 de enero de 2018;9.165
Total Nacional;46 Valencia/València;82 años;Hombres;1 de enero de 2018;5.911
Total Nacional;46 Valencia/València;82 años;Mujeres;1 de enero de 2018;8.816
Total Nacional;46 Valencia/València;83 años;Hombres;1 de enero de 2018;5.456
Total Nacional;46 Valencia/València;83 años;Mujeres;1 de enero de 2018;8.534
Total Nacional;46 Valencia/València;84 años;Hombres;1 de enero de 2018;5.094
Total Nacional;46 Valencia/València;84 años;Mujeres;1 de enero de 2018;8.364
Total Nacional;46 Valencia/València;85 años;Hombres;1 de enero de 2018;4.368
Total Nacional;46 Valencia/València;85 años;Mujeres;1 de enero de 2018;7.502
Total Nacional;46 Valencia/València;86 años;Hombres;1 de enero de 2018;3.781
Total Nacional;46 Valencia/València;86 años;Mujeres;1 de enero de 2018;6.869
Total Nacional;46 Valencia/València;87 años;Hombres;1 de enero de 2018;3.223
Total Nacional;46 Valencia/València;87 años;Mujeres;1 de enero de 2018;6.248
Total Nacional;46 Valencia/València;88 años;Hombres;1 de enero de 2018;2.736
Total Nacional;46 Valencia/València;88 años;Mujeres;1 de enero de 2018;5.251
Total Nacional;46 Valencia/València;89 años;Hombres;1 de enero de 2018;2.207
Total Nacional;46 Valencia/València;89 años;Mujeres;1 de enero de 2018;4.575
Total Nacional;46 Valencia/València;90 años;Hombres;1 de enero de 2018;1.696
Total Nacional;46 Valencia/València;90 años;Mujeres;1 de enero de 2018;3.796
Total Nacional;46 Valencia/València;91 años;Hombres;1 de enero de 2018;1.436
Total Nacional;46 Valencia/València;91 años;Mujeres;1 de enero de 2018;3.358
Total Nacional;46 Valencia/València;92 años;Hombres;1 de enero de 2018;1.019
Total Nacional;46 Valencia/València;92 años;Mujeres;1 de enero de 2018;2.519
Total Nacional;46 Valencia/València;93 años;Hombres;1 de enero de 2018;707
Total Nacional;46 Valencia/València;93 años;Mujeres;1 de enero de 2018;1.981
Total Nacional;46 Valencia/València;94 años;Hombres;1 de enero de 2018;551
Total Nacional;46 Valencia/València;94 años;Mujeres;1 de enero de 2018;1.584
Total Nacional;46 Valencia/València;95 años;Hombres;1 de enero de 2018;389
Total Nacional;46 Valencia/València;95 años;Mujeres;1 de enero de 2018;1.236
Total Nacional;46 Valencia/València;96 años;Hombres;1 de enero de 2018;276
Total Nacional;46 Valencia/València;96 años;Mujeres;1 de enero de 2018;793
Total Nacional;46 Valencia/València;97 años;Hombres;1 de enero de 2018;182
Total Nacional;46 Valencia/València;97 años;Mujeres;1 de enero de 2018;559
Total Nacional;46 Valencia/València;98 años;Hombres;1 de enero de 2018;113
Total Nacional;46 Valencia/València;98 años;Mujeres;1 de enero de 2018;370
Total Nacional;46 Valencia/València;99 años;Hombres;1 de enero de 2018;72
Total Nacional;46 Valencia/València;99 años;Mujeres;1 de enero de 2018;244
Total Nacional;46 Valencia/València;100 y más años;Hombres;1 de enero de 2018;64
Total Nacional;46 Valencia/València;100 y más años;Mujeres;1 de enero de 2018;381
Total Nacional;47 Valladolid;0 años;Hombres;1 de enero de 2018;1.896
Total Nacional;47 Valladolid;0 años;Mujeres;1 de enero de 2018;1.779
Total Nacional;47 Valladolid;1 año;Hombres;1 de enero de 2018;2.090
Total Nacional;47 Valladolid;1 año;Mujeres;1 de enero de 2018;1.959
Total Nacional;47 Valladolid;2 años;Hombres;1 de enero de 2018;2.113
Total Nacional;47 Valladolid;2 años;Mujeres;1 de enero de 2018;2.140
Total Nacional;47 Valladolid;3 años;Hombres;1 de enero de 2018;2.273
Total Nacional;47 Valladolid;3 años;Mujeres;1 de enero de 2018;2.084
Total Nacional;47 Valladolid;4 años;Hombres;1 de enero de 2018;2.317
Total Nacional;47 Valladolid;4 años;Mujeres;1 de enero de 2018;2.090
Total Nacional;47 Valladolid;5 años;Hombres;1 de enero de 2018;2.433
Total Nacional;47 Valladolid;5 años;Mujeres;1 de enero de 2018;2.227
Total Nacional;47 Valladolid;6 años;Hombres;1 de enero de 2018;2.357
Total Nacional;47 Valladolid;6 años;Mujeres;1 de enero de 2018;2.397
Total Nacional;47 Valladolid;7 años;Hombres;1 de enero de 2018;2.599
Total Nacional;47 Valladolid;7 años;Mujeres;1 de enero de 2018;2.464
Total Nacional;47 Valladolid;8 años;Hombres;1 de enero de 2018;2.505
Total Nacional;47 Valladolid;8 años;Mujeres;1 de enero de 2018;2.392
Total Nacional;47 Valladolid;9 años;Hombres;1 de enero de 2018;2.610
Total Nacional;47 Valladolid;9 años;Mujeres;1 de enero de 2018;2.470
Total Nacional;47 Valladolid;10 años;Hombres;1 de enero de 2018;2.571
Total Nacional;47 Valladolid;10 años;Mujeres;1 de enero de 2018;2.359
Total Nacional;47 Valladolid;11 años;Hombres;1 de enero de 2018;2.572
Total Nacional;47 Valladolid;11 años;Mujeres;1 de enero de 2018;2.411
Total Nacional;47 Valladolid;12 años;Hombres;1 de enero de 2018;2.514
Total Nacional;47 Valladolid;12 años;Mujeres;1 de enero de 2018;2.358
Total Nacional;47 Valladolid;13 años;Hombres;1 de enero de 2018;2.462
Total Nacional;47 Valladolid;13 años;Mujeres;1 de enero de 2018;2.317
Total Nacional;47 Valladolid;14 años;Hombres;1 de enero de 2018;2.378
Total Nacional;47 Valladolid;14 años;Mujeres;1 de enero de 2018;2.416
Total Nacional;47 Valladolid;15 años;Hombres;1 de enero de 2018;2.394
Total Nacional;47 Valladolid;15 años;Mujeres;1 de enero de 2018;2.209
Total Nacional;47 Valladolid;16 años;Hombres;1 de enero de 2018;2.274
Total Nacional;47 Valladolid;16 años;Mujeres;1 de enero de 2018;2.232
Total Nacional;47 Valladolid;17 años;Hombres;1 de enero de 2018;2.349
Total Nacional;47 Valladolid;17 años;Mujeres;1 de enero de 2018;2.147
Total Nacional;47 Valladolid;18 años;Hombres;1 de enero de 2018;2.158
Total Nacional;47 Valladolid;18 años;Mujeres;1 de enero de 2018;2.207
Total Nacional;47 Valladolid;19 años;Hombres;1 de enero de 2018;2.091
Total Nacional;47 Valladolid;19 años;Mujeres;1 de enero de 2018;2.131
Total Nacional;47 Valladolid;20 años;Hombres;1 de enero de 2018;2.238
Total Nacional;47 Valladolid;20 años;Mujeres;1 de enero de 2018;2.228
Total Nacional;47 Valladolid;21 años;Hombres;1 de enero de 2018;2.237
Total Nacional;47 Valladolid;21 años;Mujeres;1 de enero de 2018;2.104
Total Nacional;47 Valladolid;22 años;Hombres;1 de enero de 2018;2.234
Total Nacional;47 Valladolid;22 años;Mujeres;1 de enero de 2018;2.093
Total Nacional;47 Valladolid;23 años;Hombres;1 de enero de 2018;2.255
Total Nacional;47 Valladolid;23 años;Mujeres;1 de enero de 2018;2.138
Total Nacional;47 Valladolid;24 años;Hombres;1 de enero de 2018;2.288
Total Nacional;47 Valladolid;24 años;Mujeres;1 de enero de 2018;2.190
Total Nacional;47 Valladolid;25 años;Hombres;1 de enero de 2018;2.346
Total Nacional;47 Valladolid;25 años;Mujeres;1 de enero de 2018;2.272
Total Nacional;47 Valladolid;26 años;Hombres;1 de enero de 2018;2.457
Total Nacional;47 Valladolid;26 años;Mujeres;1 de enero de 2018;2.154
Total Nacional;47 Valladolid;27 años;Hombres;1 de enero de 2018;2.407
Total Nacional;47 Valladolid;27 años;Mujeres;1 de enero de 2018;2.243
Total Nacional;47 Valladolid;28 años;Hombres;1 de enero de 2018;2.389
Total Nacional;47 Valladolid;28 años;Mujeres;1 de enero de 2018;2.376
Total Nacional;47 Valladolid;29 años;Hombres;1 de enero de 2018;2.471
Total Nacional;47 Valladolid;29 años;Mujeres;1 de enero de 2018;2.354
Total Nacional;47 Valladolid;30 años;Hombres;1 de enero de 2018;2.538
Total Nacional;47 Valladolid;30 años;Mujeres;1 de enero de 2018;2.518
Total Nacional;47 Valladolid;31 años;Hombres;1 de enero de 2018;2.635
Total Nacional;47 Valladolid;31 años;Mujeres;1 de enero de 2018;2.614
Total Nacional;47 Valladolid;32 años;Hombres;1 de enero de 2018;2.815
Total Nacional;47 Valladolid;32 años;Mujeres;1 de enero de 2018;2.758
Total Nacional;47 Valladolid;33 años;Hombres;1 de enero de 2018;3.065
Total Nacional;47 Valladolid;33 años;Mujeres;1 de enero de 2018;2.919
Total Nacional;47 Valladolid;34 años;Hombres;1 de enero de 2018;3.030
Total Nacional;47 Valladolid;34 años;Mujeres;1 de enero de 2018;3.131
Total Nacional;47 Valladolid;35 años;Hombres;1 de enero de 2018;3.278
Total Nacional;47 Valladolid;35 años;Mujeres;1 de enero de 2018;3.311
Total Nacional;47 Valladolid;36 años;Hombres;1 de enero de 2018;3.502
Total Nacional;47 Valladolid;36 años;Mujeres;1 de enero de 2018;3.479
Total Nacional;47 Valladolid;37 años;Hombres;1 de enero de 2018;3.821
Total Nacional;47 Valladolid;37 años;Mujeres;1 de enero de 2018;3.730
Total Nacional;47 Valladolid;38 años;Hombres;1 de enero de 2018;4.045
Total Nacional;47 Valladolid;38 años;Mujeres;1 de enero de 2018;4.001
Total Nacional;47 Valladolid;39 años;Hombres;1 de enero de 2018;4.366
Total Nacional;47 Valladolid;39 años;Mujeres;1 de enero de 2018;4.311
Total Nacional;47 Valladolid;40 años;Hombres;1 de enero de 2018;4.392
Total Nacional;47 Valladolid;40 años;Mujeres;1 de enero de 2018;4.202
Total Nacional;47 Valladolid;41 años;Hombres;1 de enero de 2018;4.653
Total Nacional;47 Valladolid;41 años;Mujeres;1 de enero de 2018;4.607
Total Nacional;47 Valladolid;42 años;Hombres;1 de enero de 2018;4.585
Total Nacional;47 Valladolid;42 años;Mujeres;1 de enero de 2018;4.213
Total Nacional;47 Valladolid;43 años;Hombres;1 de enero de 2018;4.612
Total Nacional;47 Valladolid;43 años;Mujeres;1 de enero de 2018;4.437
Total Nacional;47 Valladolid;44 años;Hombres;1 de enero de 2018;4.387
Total Nacional;47 Valladolid;44 años;Mujeres;1 de enero de 2018;4.318
Total Nacional;47 Valladolid;45 años;Hombres;1 de enero de 2018;4.328
Total Nacional;47 Valladolid;45 años;Mujeres;1 de enero de 2018;4.356
Total Nacional;47 Valladolid;46 años;Hombres;1 de enero de 2018;4.346
Total Nacional;47 Valladolid;46 años;Mujeres;1 de enero de 2018;4.250
Total Nacional;47 Valladolid;47 años;Hombres;1 de enero de 2018;4.248
Total Nacional;47 Valladolid;47 años;Mujeres;1 de enero de 2018;4.278
Total Nacional;47 Valladolid;48 años;Hombres;1 de enero de 2018;4.276
Total Nacional;47 Valladolid;48 años;Mujeres;1 de enero de 2018;4.250
Total Nacional;47 Valladolid;49 años;Hombres;1 de enero de 2018;4.234
Total Nacional;47 Valladolid;49 años;Mujeres;1 de enero de 2018;4.213
Total Nacional;47 Valladolid;50 años;Hombres;1 de enero de 2018;4.182
Total Nacional;47 Valladolid;50 años;Mujeres;1 de enero de 2018;4.246
Total Nacional;47 Valladolid;51 años;Hombres;1 de enero de 2018;4.032
Total Nacional;47 Valladolid;51 años;Mujeres;1 de enero de 2018;4.187
Total Nacional;47 Valladolid;52 años;Hombres;1 de enero de 2018;4.023
Total Nacional;47 Valladolid;52 años;Mujeres;1 de enero de 2018;4.179
Total Nacional;47 Valladolid;53 años;Hombres;1 de enero de 2018;3.989
Total Nacional;47 Valladolid;53 años;Mujeres;1 de enero de 2018;4.137
Total Nacional;47 Valladolid;54 años;Hombres;1 de enero de 2018;3.975
Total Nacional;47 Valladolid;54 años;Mujeres;1 de enero de 2018;4.080
Total Nacional;47 Valladolid;55 años;Hombres;1 de enero de 2018;3.740
Total Nacional;47 Valladolid;55 años;Mujeres;1 de enero de 2018;3.940
Total Nacional;47 Valladolid;56 años;Hombres;1 de enero de 2018;3.848
Total Nacional;47 Valladolid;56 años;Mujeres;1 de enero de 2018;3.928
Total Nacional;47 Valladolid;57 años;Hombres;1 de enero de 2018;3.771
Total Nacional;47 Valladolid;57 años;Mujeres;1 de enero de 2018;3.962
